product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Philips Desk,Home & Garden,Philips,103.84,1.7,14
P00002,Philips Desk,Home & Garden,Philips,266.38,4.6,96
P00003,Penguin Python Guide,Books,Penguin,223.51,4.2,55
P00004,Uniqlo Jacket,Clothing,Uniqlo,412.1,1.6,66
P00005,Sony Laptop,Electronics,Sony,303.32,1.7,46
P00006,Pearson Data Science Handbook,Books,Pearson,455.07,4.1,62
P00007,Sony Monitor,Electronics,Sony,346.1,3.4,73
P00008,Uniqlo T-Shirt,Clothing,Uniqlo,335.75,4.2,31
P00009,Puma Jacket,Clothing,Puma,492.46,4.5,83
P00010,Adidas Sneakers,Clothing,Adidas,235.61,2.6,100
P00011,Philips Air Purifier,Home & Garden,Philips,327.05,4.2,89
P00012,OReilly Data Science Handbook,Books,OReilly,342.92,1.1,40
P00013,Levis Jeans,Clothing,Levis,498.69,3.3,67
P00014,Uniqlo Sneakers,Clothing,Uniqlo,154.96,2.5,43
P00015,KitchenAid Coffee Maker,Home & Garden,KitchenAid,139.49,4.5,72
P00016,Sony Monitor,Electronics,Sony,128.02,4.7,41
P00017,Puma Jacket,Clothing,Puma,318.69,4.2,90
P00018,Dyson Vacuum,Home & Garden,Dyson,91.29,3.1,95
P00019,OReilly Python Guide,Books,OReilly,353.89,4.5,66
P00020,Uniqlo T-Shirt,Clothing,Uniqlo,303.62,4.1,54
P00021,Samsung Smartphone,Electronics,Samsung,387.67,2.0,46
P00022,Ikea Vacuum,Home & Garden,Ikea,230.83,4.4,94
P00023,Dell Smartphone,Electronics,Dell,427.26,2.4,88
P00024,Sony Smartphone,Electronics,Sony,27.96,4.9,6
P00025,Dell Smartphone,Electronics,Dell,287.45,4.8,67
P00026,Whirlpool Coffee Maker,Home & Garden,Whirlpool,472.5,3.6,53
P00027,HarperCollins Data Science Handbook,Books,HarperCollins,196.64,3.0,30
P00028,Dyson Desk,Home & Garden,Dyson,443.55,4.7,13
P00029,Apple Smartphone,Electronics,Apple,310.01,3.3,56
P00030,KitchenAid Lamp,Home & Garden,KitchenAid,458.44,3.3,2
P00031,Penguin Data Science Handbook,Books,Penguin,113.37,1.5,38
P00032,Puma Sneakers,Clothing,Puma,235.48,4.3,18
P00033,Philips Desk,Home & Garden,Philips,442.31,3.4,37
P00034,Levis T-Shirt,Clothing,Levis,178.44,3.7,38
P00035,Apple Smartphone,Electronics,Apple,90.71,4.4,97
P00036,Adidas Jacket,Clothing,Adidas,440.45,3.7,0
P00037,Uniqlo Hoodie,Clothing,Uniqlo,423.16,4.3,76
P00038,Nike Jeans,Clothing,Nike,228.14,1.5,93
