product_id,product_name,category,brand,price,rating,stock_quantity
P00001,HP Headphones,Electronics,HP,310.64,1.4,61
P00002,Sony Tablet,Electronics,Sony,261.84,3.1,89
P00003,Puma Sneakers,Clothing,Puma,48.77,3.2,52
P00004,Dell Laptop,Electronics,Dell,373.36,3.9,47
P00005,Uniqlo Jacket,Clothing,Uniqlo,360.33,4.3,19
P00006,Pearson SQL Fundamentals,Books,Pearson,186.01,1.3,7
P00007,Dyson Vacuum,Home & Garden,Dyson,151.07,4.4,48
P00008,Nike T-Shirt,Clothing,Nike,361.29,2.3,90
P00009,Dell Smartphone,Electronics,Dell,78.75,2.0,71
P00010,Uniqlo T-Shirt,Clothing,Uniqlo,436.08,4.5,69
P00011,Samsung Headphones,Electronics,Samsung,398.97,3.9,26
P00012,Levis T-Shirt,Clothing,Levis,399.3,3.8,56
P00013,Nike T-Shirt,Clothing,Nike,85.1,4.1,47
P00014,HarperCollins Machine Learning Book,Books,HarperCollins,334.59,3.4,79
P00015,Pearson Machine Learning Book,Books,Pearson,459.66,5.0,11
P00016,Nike Sneakers,Clothing,Nike,278.16,4.9,27
P00017,Samsung Headphones,Electronics,Samsung,255.67,4.4,72
P00018,HarperCollins Machine Learning Book,Books,HarperCollins,12.42,1.4,51
P00019,Whirlpool Coffee Maker,Home & Garden,Whirlpool,272.91,1.5,47
P00020,KitchenAid Coffee Maker,Home & Garden,KitchenAid,350.64,4.1,54
P00021,KitchenAid Desk,Home & Garden,KitchenAid,136.5,3.7,72
P00022,Philips Air Purifier,Home & Garden,Philips,110.72,3.7,74
P00023,Adidas Jeans,Clothing,Adidas,226.05,3.9,6
P00024,Apple Headphones,Electronics,Apple,410.08,2.5,94
P00025,HarperCollins SQL Fundamentals,Books,HarperCollins,199.35,4.8,45
P00026,Sony Laptop,Electronics,Sony,379.12,4.9,82
P00027,HP Monitor,Electronics,HP,467.19,2.3,30
P00028,Ikea Coffee Maker,Home & Garden,Ikea,468.91,1.3,72
P00029,Penguin Data Science Handbook,Books,Penguin,366.31,5.0,88
P00030,Samsung Smartphone,Electronics,Samsung,478.87,1.6,89
P00031,Penguin Data Science Handbook,Books,Penguin,252.59,3.1,83
P00032,OReilly Machine Learning Book,Books,OReilly,60.54,2.9,7
P00033,Puma Sneakers,Clothing,Puma,131.94,4.7,88
P00034,Dyson Coffee Maker,Home & Garden,Dyson,88.49,4.4,82
P00035,Dell Tablet,Electronics,Dell,166.05,3.1,65
P00036,Ikea Coffee Maker,Home & Garden,Ikea,91.25,3.7,66
P00037,Sony Monitor,Electronics,Sony,213.74,1.9,15
P00038,Nike Jeans,Clothing,Nike,278.87,3.1,73
P00039,Philips Desk,Home & Garden,Philips,262.97,1.5,69
P00040,Penguin Python Guide,Books,Penguin,142.14,1.3,97
P00041,Philips Desk,Home & Garden,Philips,444.69,2.5,77
P00042,Pearson Machine Learning Book,Books,Pearson,124.03,1.5,49
P00043,Sony Laptop,Electronics,Sony,190.05,3.3,35
P00044,Whirlpool Vacuum,Home & Garden,Whirlpool,252.08,1.3,39
P00045,Nike Sneakers,Clothing,Nike,356.11,2.1,17
P00046,Ikea Air Purifier,Home & Garden,Ikea,360.03,3.4,27
P00047,Uniqlo Sneakers,Clothing,Uniqlo,183.28,2.6,40
P00048,OReilly Machine Learning Book,Books,OReilly,263.35,4.2,16
P00049,HarperCollins Python Guide,Books,HarperCollins,235.93,1.9,89
P00050,Philips Coffee Maker,Home & Garden,Philips,211.87,2.3,85
P00051,Dyson Air Purifier,Home & Garden,Dyson,485.5,2.7,41
P00052,Puma Hoodie,Clothing,Puma,283.52,4.1,50
P00053,Samsung Headphones,Electronics,Samsung,87.28,2.8,38
P00054,Whirlpool Air Purifier,Home & Garden,Whirlpool,140.55,1.1,26
P00055,Philips Desk,Home & Garden,Philips,459.66,2.2,37
P00056,OReilly Data Science Handbook,Books,OReilly,416.05,4.6,45
P00057,HarperCollins SQL Fundamentals,Books,HarperCollins,71.23,1.9,49
P00058,Adidas Jacket,Clothing,Adidas,189.88,1.6,23
P00059,Pearson Data Science Handbook,Books,Pearson,10.89,4.2,17
P00060,Dell Laptop,Electronics,Dell,448.2,4.0,60
P00061,KitchenAid Air Purifier,Home & Garden,KitchenAid,454.74,2.0,26
P00062,Dell Monitor,Electronics,Dell,297.61,5.0,6
P00063,Nike Jeans,Clothing,Nike,485.1,3.4,53
P00064,Penguin Data Science Handbook,Books,Penguin,328.2,4.2,79
P00065,Pearson Machine Learning Book,Books,Pearson,137.95,3.5,14
P00066,Dell Tablet,Electronics,Dell,311.54,2.6,35
P00067,Levis Sneakers,Clothing,Levis,194.54,2.9,51
P00068,Dell Smartphone,Electronics,Dell,85.55,3.9,13
P00069,Puma Hoodie,Clothing,Puma,140.89,2.7,59
P00070,Sony Headphones,Electronics,Sony,121.51,1.3,85
P00071,Penguin Data Science Handbook,Books,Penguin,400.51,3.7,12
P00072,Sony Tablet,Electronics,Sony,285.62,4.9,9
P00073,Nike Jeans,Clothing,Nike,392.12,3.8,28
P00074,HarperCollins SQL Fundamentals,Books,HarperCollins,167.69,4.3,36
P00075,HP Tablet,Electronics,HP,475.19,4.1,4
P00076,Sony Smartphone,Electronics,Sony,15.92,2.2,97
P00077,Nike T-Shirt,Clothing,Nike,413.25,2.2,99
