review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000043,U01017,1,Good product,2026-01-22T16:02:18
R00000002,O00000002,P000019,U01073,2,Good product,2025-08-17T13:06:48
R00000003,O00000003,P000053,U01072,4,Good product,2025-11-15T21:18:42
R00000004,O00000004,P000084,U01019,1,Good product,2025-01-21T02:18:18
R00000005,O00000005,P000001,U01045,3,Good product,2025-06-28T21:45:31
R00000006,O00000006,P000017,U01045,1,Good product,2026-03-16T18:12:35
R00000007,O00000007,P000091,U01057,3,Good product,2025-10-02T01:18:18
R00000008,O00000008,P000039,U01033,2,Good product,2025-08-15T20:36:33
R00000009,O00000009,P000001,U01065,2,Good product,2026-03-07T22:04:21
R00000010,O00000010,P000025,U01046,4,Good product,2025-10-27T08:34:02
R00000011,O00000011,P000047,U01008,1,Good product,2026-03-19T09:30:39
R00000012,O00000012,P000009,U01075,3,Good product,2026-01-07T21:05:12
R00000013,O00000013,P000095,U01066,4,Good product,2025-07-09T09:33:33
R00000014,O00000014,P000008,U01012,2,Good product,2025-08-19T15:09:05
R00000015,O00000015,P000076,U01079,1,Good product,2025-09-07T01:34:55
R00000016,O00000016,P000008,U01053,4,Good product,2025-04-11T04:33:25
R00000017,O00000017,P000068,U01090,4,Good product,2025-10-29T09:08:40
R00000018,O00000018,P000093,U01087,4,Good product,2026-04-20T21:51:32
R00000019,O00000019,P000032,U01068,2,Good product,2025-03-26T16:11:00
R00000020,O00000020,P000072,U01013,3,Good product,2025-11-17T15:41:33
R00000021,O00000021,P000093,U01027,4,Good product,2025-12-11T21:05:47
R00000022,O00000022,P000073,U01071,2,Good product,2025-09-21T06:00:37
R00000023,O00000023,P000084,U01058,2,Good product,2025-10-04T10:27:48
R00000024,O00000024,P000098,U01021,5,Good product,2025-08-07T23:29:32
R00000025,O00000025,P000099,U01061,1,Good product,2025-12-15T18:33:31
R00000026,O00000026,P000079,U01074,1,Good product,2025-10-07T01:08:51
R00000027,O00000027,P000009,U01007,1,Good product,2026-02-20T18:12:47
R00000028,O00000028,P000094,U01087,5,Good product,2026-03-26T11:26:54
R00000029,O00000029,P000090,U01021,5,Good product,2026-03-13T15:22:32
R00000030,O00000030,P000049,U01069,2,Good product,2025-11-08T14:35:36
R00000031,O00000031,P000047,U01076,2,Good product,2025-10-22T08:51:31
R00000032,O00000032,P000082,U01085,1,Good product,2025-11-18T06:26:18
R00000033,O00000033,P000033,U01049,1,Good product,2025-10-26T11:54:45
R00000034,O00000034,P000090,U01098,3,Good product,2026-01-28T06:14:08
R00000035,O00000035,P000055,U01012,4,Good product,2026-03-24T23:05:32
R00000036,O00000036,P000036,U01036,3,Good product,2026-04-04T02:20:14
R00000037,O00000037,P000021,U01005,1,Good product,2026-04-26T17:50:59
R00000038,O00000038,P000033,U01080,5,Good product,2025-04-25T08:04:59
R00000039,O00000039,P000100,U01072,4,Good product,2025-06-10T21:26:10
