order_id,user_id,order_date,order_status,total_amount
O00000001,U01070,2025-01-08T03:10:12,pending,1813.16
O00000002,U01066,2025-08-09T14:09:52,pending,1140.75
O00000003,U01014,2025-09-16T02:22:31,pending,2283.05
O00000004,U01020,2026-03-06T23:50:04,pending,2110.93
O00000005,U01029,2025-11-03T23:09:34,pending,2652.68
O00000006,U01066,2026-03-03T16:46:15,pending,1652.65
O00000007,U01016,2025-10-01T05:31:38,completed,602.22
O00000008,U01082,2025-10-30T07:52:42,pending,1456.62
O00000009,U01025,2025-09-18T03:56:21,pending,1518.32
O00000010,U01098,2025-02-09T10:26:30,completed,1396.02
O00000011,U01065,2026-04-16T11:19:04,completed,20.08
O00000012,U01017,2025-10-15T20:11:18,completed,2225.73
O00000013,U01049,2025-06-05T22:37:51,completed,1107.93
O00000014,U01086,2025-12-02T13:19:50,completed,2899.59
O00000015,U01005,2025-04-21T20:38:28,pending,135.71
O00000016,U01017,2025-07-16T04:43:07,completed,792.57
O00000017,U01044,2025-08-04T23:30:55,pending,331.4
O00000018,U01032,2025-09-18T20:53:51,pending,1900.87
O00000019,U01077,2025-12-12T22:35:20,pending,2740.26
O00000020,U01064,2025-11-12T00:45:32,pending,2495.96
O00000021,U01012,2025-04-24T13:15:10,completed,566.91
O00000022,U01038,2025-02-05T17:09:49,completed,1724.37
O00000023,U01001,2025-12-24T02:53:22,pending,1132.05
O00000024,U01078,2026-02-14T18:59:01,completed,2982.8
O00000025,U01044,2026-04-12T05:38:52,pending,2989.36
O00000026,U01004,2025-01-13T17:47:43,completed,887.25
O00000027,U01058,2025-04-02T05:55:50,pending,2744.3
O00000028,U01087,2026-02-02T12:32:35,pending,2584.3
O00000029,U01024,2025-02-06T17:11:45,pending,669.65
O00000030,U01025,2025-01-01T01:03:03,completed,425.19
O00000031,U01018,2026-01-16T13:53:08,pending,1712.57
O00000032,U01029,2025-11-25T12:45:54,completed,1413.76
O00000033,U01044,2025-02-03T17:13:41,completed,2940.05
O00000034,U01048,2025-05-22T04:39:39,pending,954.82
O00000035,U01011,2025-05-01T04:17:59,completed,803.84
O00000036,U01059,2025-09-16T10:57:46,completed,781.21
O00000037,U01051,2025-06-29T22:45:42,completed,509.43
O00000038,U01040,2026-02-23T01:25:11,completed,420.0
O00000039,U01003,2025-07-03T02:22:32,completed,1819.01
O00000040,U01083,2025-07-13T11:33:28,completed,2709.76
O00000041,U01027,2026-04-10T10:48:47,pending,2275.71
O00000042,U01032,2025-01-11T17:23:09,pending,1391.42
O00000043,U01025,2025-04-21T05:31:29,pending,415.16
O00000044,U01036,2025-12-15T10:10:52,completed,1544.3
O00000045,U01018,2025-09-08T06:49:43,completed,301.11
O00000046,U01074,2025-05-05T09:57:31,pending,91.47
O00000047,U01088,2025-04-01T08:17:34,pending,1735.08
O00000048,U01082,2025-02-05T19:21:18,pending,502.77
O00000049,U01050,2025-08-31T06:58:59,completed,2743.32
O00000050,U01019,2025-06-11T02:49:03,pending,511.4
O00000051,U01032,2026-02-19T00:36:15,pending,1901.6
O00000052,U01051,2025-05-10T10:12:26,completed,2526.21
O00000053,U01070,2025-01-20T17:38:39,completed,2227.48
