product_id,product_name,category,brand,price,rating,stock_quantity
P00001,HarperCollins Python Guide,Books,HarperCollins,171.56,3.4,4
P00002,Samsung Tablet,Electronics,Samsung,138.26,1.1,29
P00003,Dyson Air Purifier,Home & Garden,Dyson,310.26,1.5,61
P00004,HarperCollins Machine Learning Book,Books,HarperCollins,12.23,4.5,5
P00005,Uniqlo T-Shirt,Clothing,Uniqlo,27.9,1.8,17
P00006,Nike Jacket,Clothing,Nike,237.45,3.0,24
P00007,Apple Smartphone,Electronics,Apple,69.45,2.1,56
P00008,Adidas T-Shirt,Clothing,Adidas,31.45,3.3,12
P00009,OReilly Data Science Handbook,Books,OReilly,109.63,3.6,14
P00010,Adidas T-Shirt,Clothing,Adidas,127.49,1.4,89
P00011,Apple Smartphone,Electronics,Apple,496.77,2.5,94
P00012,Levis Hoodie,Clothing,Levis,157.76,1.4,81
P00013,Samsung Smartphone,Electronics,Samsung,11.69,1.7,40
P00014,HarperCollins Python Guide,Books,HarperCollins,112.27,1.3,67
P00015,Dyson Desk,Home & Garden,Dyson,258.21,2.5,86
P00016,HP Headphones,Electronics,HP,297.24,4.4,84
P00017,Puma Sneakers,Clothing,Puma,322.89,2.7,95
P00018,Nike Hoodie,Clothing,Nike,240.77,4.1,94
P00019,HP Headphones,Electronics,HP,388.18,2.7,60
P00020,Whirlpool Lamp,Home & Garden,Whirlpool,98.66,4.4,31
P00021,Adidas Sneakers,Clothing,Adidas,357.8,2.2,3
P00022,Sony Headphones,Electronics,Sony,133.85,1.4,8
P00023,Levis Sneakers,Clothing,Levis,38.12,1.8,89
P00024,Nike T-Shirt,Clothing,Nike,236.82,2.8,30
P00025,OReilly Data Science Handbook,Books,OReilly,73.33,3.0,57
P00026,Whirlpool Air Purifier,Home & Garden,Whirlpool,31.85,1.1,4
P00027,HP Laptop,Electronics,HP,322.69,3.1,18
P00028,Apple Monitor,Electronics,Apple,335.21,2.7,39
P00029,Whirlpool Desk,Home & Garden,Whirlpool,353.03,1.0,35
P00030,Penguin Machine Learning Book,Books,Penguin,97.59,3.3,84
P00031,KitchenAid Air Purifier,Home & Garden,KitchenAid,303.74,4.5,54
P00032,HarperCollins Machine Learning Book,Books,HarperCollins,281.1,4.6,8
P00033,Levis Jeans,Clothing,Levis,498.66,3.8,91
P00034,Samsung Smartphone,Electronics,Samsung,491.39,3.6,31
P00035,Apple Headphones,Electronics,Apple,496.47,1.9,34
P00036,Dyson Coffee Maker,Home & Garden,Dyson,390.15,4.3,7
P00037,Penguin Python Guide,Books,Penguin,12.86,4.2,74
P00038,Whirlpool Desk,Home & Garden,Whirlpool,254.51,2.9,18
P00039,Puma Jeans,Clothing,Puma,466.93,4.0,89
P00040,Philips Desk,Home & Garden,Philips,326.85,3.8,94
P00041,Penguin Machine Learning Book,Books,Penguin,393.79,3.8,94
P00042,Puma Jeans,Clothing,Puma,207.26,3.8,11
P00043,Adidas Hoodie,Clothing,Adidas,117.84,3.4,26
P00044,KitchenAid Desk,Home & Garden,KitchenAid,305.91,3.2,27
P00045,Sony Monitor,Electronics,Sony,193.36,1.4,28
P00046,KitchenAid Vacuum,Home & Garden,KitchenAid,49.33,3.9,85
P00047,OReilly Data Science Handbook,Books,OReilly,202.4,1.2,59
P00048,Pearson SQL Fundamentals,Books,Pearson,339.46,1.9,61
P00049,Dyson Air Purifier,Home & Garden,Dyson,183.13,2.8,46
P00050,Uniqlo Jeans,Clothing,Uniqlo,332.54,3.2,83
P00051,HP Tablet,Electronics,HP,31.36,3.5,39
P00052,Philips Desk,Home & Garden,Philips,190.98,1.7,76
P00053,Dyson Coffee Maker,Home & Garden,Dyson,349.31,1.8,12
P00054,Penguin SQL Fundamentals,Books,Penguin,90.19,4.0,24
P00055,Pearson Data Science Handbook,Books,Pearson,13.96,2.1,40
P00056,Pearson SQL Fundamentals,Books,Pearson,78.38,1.8,41
P00057,HarperCollins Python Guide,Books,HarperCollins,297.34,1.1,30
P00058,HarperCollins Python Guide,Books,HarperCollins,147.63,3.7,20
P00059,HP Headphones,Electronics,HP,233.97,2.3,78
P00060,Apple Monitor,Electronics,Apple,276.33,2.5,66
P00061,Philips Desk,Home & Garden,Philips,377.58,2.6,25
P00062,Adidas T-Shirt,Clothing,Adidas,108.34,4.0,82
P00063,Ikea Air Purifier,Home & Garden,Ikea,326.88,5.0,8
P00064,HarperCollins SQL Fundamentals,Books,HarperCollins,43.32,2.8,26
P00065,Dell Headphones,Electronics,Dell,304.58,2.4,85
P00066,Apple Monitor,Electronics,Apple,428.15,1.2,84
P00067,Ikea Lamp,Home & Garden,Ikea,150.97,2.2,51
P00068,Philips Lamp,Home & Garden,Philips,390.49,2.3,95
P00069,Pearson Python Guide,Books,Pearson,130.15,4.2,44
P00070,Levis Jacket,Clothing,Levis,302.3,3.0,75
P00071,Apple Monitor,Electronics,Apple,182.99,2.1,11
P00072,Nike Hoodie,Clothing,Nike,151.98,1.0,68
P00073,Adidas Hoodie,Clothing,Adidas,400.09,1.5,36
P00074,Pearson Machine Learning Book,Books,Pearson,392.98,4.7,14
P00075,OReilly Machine Learning Book,Books,OReilly,86.69,4.2,96
