order_id,user_id,order_date,order_status,total_amount
O00000001,U01029,2025-05-16T14:50:21,pending,1941.03
O00000002,U01043,2025-06-03T17:40:49,completed,1406.25
O00000003,U01036,2025-09-07T21:15:05,pending,911.62
O00000004,U01090,2026-03-22T11:48:47,pending,2410.26
O00000005,U01023,2025-09-25T06:31:09,pending,1798.96
O00000006,U01025,2025-08-15T20:31:46,completed,1055.94
O00000007,U01027,2025-06-04T18:51:22,completed,1927.22
O00000008,U01009,2026-01-12T19:14:30,completed,1712.72
O00000009,U01035,2025-04-19T22:04:07,completed,1393.76
O00000010,U01006,2026-04-10T22:19:09,completed,2184.35
O00000011,U01094,2026-01-12T10:26:08,completed,1214.6
O00000012,U01079,2026-05-01T19:03:30,completed,2661.13
O00000013,U01004,2026-03-11T23:04:11,pending,1076.92
O00000014,U01062,2026-01-15T01:23:31,completed,1580.45
O00000015,U01027,2026-03-24T05:39:04,pending,2292.46
O00000016,U01027,2025-10-10T06:43:51,completed,2818.5
O00000017,U01081,2025-04-14T14:15:42,completed,1243.66
O00000018,U01006,2025-10-29T13:43:53,pending,1278.91
O00000019,U01075,2025-11-20T12:02:37,completed,1440.37
O00000020,U01013,2025-04-17T17:51:16,pending,2290.96
O00000021,U01058,2025-12-11T16:25:28,completed,1343.99
O00000022,U01049,2025-10-26T01:57:20,pending,546.99
O00000023,U01060,2026-03-26T04:38:08,pending,1126.76
O00000024,U01087,2025-03-24T05:01:23,completed,787.19
O00000025,U01004,2026-01-03T21:33:25,completed,2665.97
O00000026,U01020,2025-08-04T16:55:38,completed,2165.55
O00000027,U01026,2025-09-29T20:23:19,pending,2064.56
O00000028,U01025,2025-05-20T09:04:01,completed,2643.74
O00000029,U01060,2026-04-05T06:49:48,completed,2628.4
O00000030,U01085,2025-09-25T10:40:59,pending,2625.11
O00000031,U01071,2026-02-21T03:41:37,completed,32.32
O00000032,U01018,2025-11-03T19:48:40,completed,289.75
O00000033,U01087,2025-07-03T10:22:55,completed,89.21
O00000034,U01048,2026-01-22T15:20:49,completed,2310.99
O00000035,U01001,2025-01-31T10:16:43,pending,368.56
O00000036,U01096,2025-03-31T14:01:48,pending,215.27
O00000037,U01089,2025-10-31T11:51:06,completed,2735.57
O00000038,U01090,2025-07-10T22:20:55,completed,489.81
O00000039,U01056,2026-03-24T17:32:47,completed,1245.27
O00000040,U01036,2026-03-24T09:24:02,completed,260.28
O00000041,U01063,2025-02-26T05:39:48,completed,1161.75
O00000042,U01000,2026-02-03T06:15:59,completed,2501.09
O00000043,U01076,2025-11-25T08:10:46,completed,2295.11
O00000044,U01041,2026-04-17T06:53:20,pending,1827.27
O00000045,U01081,2026-04-29T18:19:04,completed,2493.62
O00000046,U01045,2026-03-21T17:22:02,completed,542.54
O00000047,U01013,2025-11-03T20:41:06,completed,1828.53
O00000048,U01049,2026-03-28T02:24:53,completed,2432.24
O00000049,U01043,2025-05-23T18:41:10,completed,873.41
O00000050,U01013,2025-11-17T08:12:42,pending,1778.42
O00000051,U01044,2025-07-10T05:12:21,pending,1660.08
O00000052,U01017,2025-03-09T12:47:04,pending,2602.19
O00000053,U01056,2026-02-12T07:18:33,completed,71.2
O00000054,U01069,2025-03-05T21:43:14,pending,2568.28
O00000055,U01041,2025-11-13T12:06:03,completed,2491.62
O00000056,U01024,2026-03-02T18:05:58,completed,1544.07
O00000057,U01079,2025-02-27T12:50:36,pending,1766.5
O00000058,U01002,2025-03-31T19:47:54,pending,2248.54
O00000059,U01068,2025-03-05T14:10:24,completed,2705.97
O00000060,U01056,2026-03-17T17:14:35,completed,1955.29
O00000061,U01005,2025-05-28T09:34:10,completed,347.4
O00000062,U01068,2026-04-13T10:20:05,completed,347.11
O00000063,U01036,2025-02-02T20:20:49,pending,1959.07
O00000064,U01085,2026-01-09T01:28:31,completed,2195.59
O00000065,U01035,2025-04-18T08:06:24,pending,1780.65
O00000066,U01012,2025-12-04T15:52:22,completed,765.5
O00000067,U01051,2025-01-08T03:37:00,completed,241.2
O00000068,U01053,2025-08-17T14:44:03,completed,2343.44
O00000069,U01065,2025-05-05T19:37:43,pending,2574.14
O00000070,U01033,2025-07-12T05:07:27,pending,492.53
O00000071,U01096,2025-10-30T00:14:33,completed,1058.32
O00000072,U01070,2025-03-09T10:00:08,pending,2411.03
O00000073,U01077,2025-04-13T18:55:14,pending,871.11
O00000074,U01007,2025-09-03T05:51:07,pending,2040.74
O00000075,U01082,2025-04-26T23:34:46,completed,1790.86
O00000076,U01049,2025-08-16T09:39:19,pending,1658.78
O00000077,U01058,2026-02-26T13:42:46,completed,135.55
O00000078,U01013,2025-04-28T14:03:51,pending,2612.88
O00000079,U01016,2026-01-30T02:20:20,pending,772.05
O00000080,U01019,2025-08-03T12:37:16,completed,2601.03
O00000081,U01060,2025-05-28T18:26:30,completed,422.9
O00000082,U01054,2025-03-22T07:31:52,pending,2697.99
O00000083,U01034,2025-09-04T22:52:45,completed,2186.26
O00000084,U01061,2025-01-13T16:19:21,completed,2055.7
O00000085,U01017,2025-05-01T05:44:13,pending,306.87
O00000086,U01087,2025-05-30T08:26:48,pending,2355.6
O00000087,U01027,2025-01-11T14:27:15,completed,1210.4
O00000088,U01009,2025-07-13T10:13:59,pending,790.1
O00000089,U01084,2025-03-27T17:09:53,pending,1826.58
O00000090,U01095,2025-07-24T22:10:48,pending,2294.64
O00000091,U01046,2025-02-24T22:57:46,pending,2290.51
O00000092,U01071,2025-05-31T13:18:19,pending,2649.62
O00000093,U01061,2026-01-17T10:59:53,completed,618.57
O00000094,U01061,2025-11-11T07:33:52,pending,2052.36
O00000095,U01029,2026-02-05T14:31:34,completed,2236.71
O00000096,U01076,2025-06-29T20:46:10,completed,1883.0
O00000097,U01073,2026-03-25T08:53:39,pending,1313.49
O00000098,U01087,2025-09-08T00:32:49,pending,2202.3
O00000099,U01059,2025-07-21T14:25:19,pending,1003.3
O00000100,U01021,2025-10-19T03:02:37,pending,2399.3
