order_id,user_id,order_date,order_status,total_amount
O00000001,U01050,2025-07-23T21:37:11,completed,310.35
O00000002,U01084,2025-07-02T16:25:00,pending,754.8
O00000003,U01095,2025-10-14T22:24:51,pending,749.31
O00000004,U01022,2025-07-31T09:44:55,completed,1196.49
O00000005,U01026,2025-04-04T21:56:39,completed,638.88
O00000006,U01022,2025-06-16T15:33:45,completed,795.46
O00000007,U01065,2025-03-14T17:40:35,completed,1280.23
O00000008,U01023,2026-01-27T06:24:17,pending,2315.12
O00000009,U01070,2025-03-06T09:02:56,completed,2829.03
O00000010,U01007,2025-06-23T23:03:16,completed,1646.36
O00000011,U01093,2026-02-06T18:54:30,completed,2267.53
O00000012,U01041,2026-03-21T17:40:02,completed,499.9
O00000013,U01053,2025-02-09T14:40:27,pending,453.2
O00000014,U01080,2025-04-08T19:54:25,completed,2386.07
O00000015,U01072,2025-01-27T00:04:14,pending,793.37
O00000016,U01027,2025-06-06T02:35:33,completed,2082.86
O00000017,U01052,2025-12-22T20:37:51,completed,132.75
O00000018,U01033,2025-07-12T02:20:05,completed,2494.27
O00000019,U01018,2025-12-06T09:08:33,pending,773.55
O00000020,U01029,2025-07-11T10:01:02,completed,1229.13
O00000021,U01007,2025-01-19T12:05:51,completed,2896.62
O00000022,U01023,2025-01-20T07:27:43,pending,250.27
O00000023,U01025,2025-01-13T02:00:51,completed,1132.96
O00000024,U01000,2025-02-04T19:51:34,completed,2714.56
O00000025,U01056,2025-11-23T17:09:03,completed,329.72
O00000026,U01033,2025-09-11T10:19:25,completed,1444.13
O00000027,U01010,2025-11-11T11:11:51,completed,1954.64
O00000028,U01093,2025-08-29T20:36:32,completed,1250.29
O00000029,U01031,2025-10-20T09:12:31,pending,1135.23
O00000030,U01052,2025-06-24T00:05:37,completed,1893.64
O00000031,U01020,2025-01-03T06:23:18,completed,1991.61
O00000032,U01007,2026-02-17T16:19:29,pending,2486.57
O00000033,U01092,2025-02-02T13:44:22,pending,2261.47
O00000034,U01035,2025-05-20T02:33:27,completed,2967.07
O00000035,U01066,2025-10-15T22:33:39,pending,2624.68
O00000036,U01033,2025-11-08T00:19:45,completed,1730.1
O00000037,U01019,2026-02-25T14:44:48,pending,1864.29
O00000038,U01082,2025-10-14T13:50:28,pending,1313.23
O00000039,U01093,2026-04-09T14:46:31,completed,452.15
O00000040,U01027,2025-03-28T12:31:23,completed,644.22
O00000041,U01016,2025-09-21T03:04:34,pending,664.3
O00000042,U01042,2025-02-17T00:07:13,pending,2916.16
