order_id,user_id,order_date,order_status,total_amount
O00000001,U01063,2025-02-19T17:52:22,completed,2650.38
O00000002,U01046,2025-04-25T04:16:45,completed,2118.27
O00000003,U01099,2026-04-10T16:26:22,pending,1052.78
O00000004,U01029,2025-11-08T11:15:40,pending,976.69
O00000005,U01043,2025-12-09T07:46:44,completed,2771.54
O00000006,U01052,2025-12-04T06:36:16,pending,2084.72
O00000007,U01017,2026-02-12T14:01:47,pending,2468.44
O00000008,U01061,2025-03-08T06:23:32,completed,2584.57
O00000009,U01019,2025-05-22T07:17:24,completed,530.38
O00000010,U01054,2025-04-12T13:38:28,completed,42.59
O00000011,U01051,2026-02-03T17:13:13,completed,1238.64
O00000012,U01027,2026-01-19T07:37:37,pending,563.69
O00000013,U01012,2025-05-25T23:38:10,pending,2368.54
O00000014,U01024,2025-11-05T07:03:41,completed,2941.47
O00000015,U01057,2025-06-02T17:29:07,pending,731.7
O00000016,U01019,2026-04-06T16:14:32,completed,721.55
O00000017,U01027,2025-07-15T15:35:24,pending,1540.97
O00000018,U01021,2025-04-17T09:23:06,pending,712.9
O00000019,U01080,2025-09-03T08:16:16,pending,2465.72
O00000020,U01015,2025-03-01T22:15:47,completed,2530.6
O00000021,U01054,2025-09-03T14:35:18,pending,1074.46
O00000022,U01034,2026-02-13T15:57:06,completed,672.21
O00000023,U01031,2026-02-19T22:48:18,pending,2161.57
O00000024,U01046,2025-07-25T01:29:00,completed,2507.58
O00000025,U01026,2025-11-28T18:47:12,completed,709.59
O00000026,U01094,2025-02-10T14:22:51,completed,685.76
O00000027,U01003,2025-10-07T03:37:40,pending,1728.49
O00000028,U01010,2025-11-03T00:06:42,completed,1871.08
O00000029,U01087,2025-12-11T17:53:35,pending,2072.2
O00000030,U01001,2025-12-22T00:01:54,pending,794.77
O00000031,U01096,2025-09-13T16:48:59,completed,742.63
O00000032,U01039,2025-12-17T22:36:43,pending,2536.98
O00000033,U01090,2026-01-10T03:14:25,completed,516.51
O00000034,U01075,2025-06-25T20:58:35,completed,1027.64
O00000035,U01070,2025-08-04T02:30:23,completed,2469.93
O00000036,U01064,2025-03-06T11:29:12,pending,523.32
O00000037,U01024,2026-04-26T02:48:20,completed,423.87
O00000038,U01085,2025-09-15T09:55:38,pending,1819.86
O00000039,U01016,2025-10-09T14:14:59,completed,1830.05
O00000040,U01045,2025-10-16T21:06:07,pending,1344.14
O00000041,U01039,2026-02-02T23:13:29,pending,2552.89
O00000042,U01069,2025-12-25T21:21:18,completed,914.49
O00000043,U01050,2025-04-19T09:28:40,pending,1963.59
O00000044,U01029,2025-11-18T11:17:27,pending,2069.12
O00000045,U01069,2025-08-31T22:42:56,pending,1745.0
O00000046,U01047,2025-10-15T04:56:41,pending,2524.23
O00000047,U01042,2025-04-26T21:58:39,pending,1637.72
O00000048,U01050,2026-03-17T19:43:49,pending,1636.83
