review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000056,U01004,5,Exceeded my expectations!,2025-10-14T11:09:14
R00000002,O00000002,P000028,U01039,3,Decent product but overpriced.,2026-01-21T08:05:59
R00000006,O00000006,P000049,U01019,2,"Not as expected, quality is poor.",2026-04-04T22:10:14
R00000007,O00000007,P000035,U01059,5,Fast shipping and good packaging,2026-03-09T09:18:15
R00000010,O00000010,P000009,U01017,3,Decent product but overpriced.,2025-05-31T00:12:05
R00000011,O00000011,P000083,U01013,2,"Not as expected, quality is poor.",2025-05-06T01:35:59
R00000013,O00000013,P000098,U01013,1,"Terrible quality, returned immediately.",2026-03-20T20:08:02
R00000014,O00000014,P000001,U01039,5,Highly recommend this brand,2025-03-12T02:14:59
R00000015,O00000015,P000011,U01038,5,Highly recommend this brand,2025-01-03T14:25:10
R00000016,O00000016,P000079,U01001,1,Not good wont buy at all,2025-07-30T22:25:14
R00000019,O00000019,P000006,U01070,4,Good product will buy again,2025-06-12T21:05:18
R00000021,O00000021,P000014,U01083,1,"Terrible quality, returned immediately.",2026-03-26T16:56:58
R00000024,O00000024,P000013,U01027,4,Good product will buy again,2025-09-01T04:38:35
R00000026,O00000026,P000096,U01024,4,Good product will buy again,2026-02-24T15:39:51
R00000029,O00000029,P000012,U01072,2,Color was different from images.,2025-01-06T03:29:11
R00000030,O00000030,P000055,U01038,2,Color was different from images.,2025-03-25T10:15:35
R00000031,O00000031,P000009,U01010,5,Highly recommend this brand,2025-10-08T00:27:41
R00000032,O00000032,P000029,U01083,2,"Not as expected, quality is poor.",2025-06-19T09:27:42
R00000034,O00000034,P000073,U01046,5,Exceeded my expectations!,2025-07-29T13:48:56
R00000035,O00000035,P000084,U01014,3,Decent product but overpriced.,2025-06-20T14:27:11
R00000036,O00000036,P000052,U01066,4,"Value for money, satisfied with purchase.",2026-02-03T15:42:29
R00000037,O00000037,P000062,U01071,5,Highly recommend this brand,2025-09-22T11:02:29
R00000038,O00000038,P000061,U01093,5,Fast shipping and good packaging,2025-02-21T16:56:13
R00000040,O00000040,P000084,U01055,5,Highly recommend this brand,2025-07-01T19:04:46
R00000041,O00000041,P000058,U01083,1,Not good wont buy at all,2026-03-10T12:31:02
R00000042,O00000042,P000013,U01065,1,Not good wont buy at all,2025-04-13T10:11:02
R00000044,O00000044,P000049,U01099,5,Highly recommend this brand,2026-04-29T04:20:55
R00000047,O00000047,P000021,U01097,5,Highly recommend this brand,2025-06-22T14:01:58
R00000048,O00000048,P000061,U01072,2,Color was different from images.,2025-04-21T06:59:15
R00000049,O00000049,P000037,U01080,2,Color was different from images.,2025-07-31T06:18:31
R00000053,O00000053,P000099,U01094,1,Not good wont buy at all,2025-04-21T19:47:53
R00000054,O00000054,P000061,U01075,5,Fast shipping and good packaging,2025-09-16T01:57:21
R00000056,O00000056,P000047,U01077,3,Decent product but overpriced.,2025-10-25T16:18:15
R00000058,O00000058,P000089,U01013,5,Highly recommend this brand,2025-01-16T13:40:42
R00000060,O00000060,P000050,U01085,2,"Not as expected, quality is poor.",2025-06-26T12:34:49
R00000061,O00000061,P000053,U01007,2,"Not as expected, quality is poor.",2025-07-28T05:31:03
R00000064,O00000064,P000031,U01050,2,Color was different from images.,2026-03-15T15:20:22
R00000066,O00000066,P000008,U01002,5,Exceeded my expectations!,2025-02-25T03:23:04
R00000067,O00000067,P000022,U01014,3,Decent product but overpriced.,2026-01-11T10:03:22
R00000068,O00000068,P000085,U01016,1,"Terrible quality, returned immediately.",2025-10-01T17:28:17
R00000073,O00000073,P000040,U01017,2,"Not as expected, quality is poor.",2025-01-19T17:13:02
R00000074,O00000074,P000095,U01003,5,Exceeded my expectations!,2025-01-14T23:38:48
R00000076,O00000076,P000091,U01090,5,Exceeded my expectations!,2025-07-07T09:43:21
R00000081,O00000081,P000028,U01021,4,"Value for money, satisfied with purchase.",2025-08-09T11:49:27
R00000083,O00000083,P000017,U01034,5,Exceeded my expectations!,2025-12-13T21:08:03
R00000085,O00000085,P000008,U01054,1,"Terrible quality, returned immediately.",2025-09-13T15:00:02
R00000086,O00000086,P000015,U01073,4,"Value for money, satisfied with purchase.",2025-09-23T08:02:07
R00000088,O00000088,P000073,U01072,1,"Terrible quality, returned immediately.",2025-12-09T05:23:00
R00000089,O00000089,P000087,U01019,4,Good product will buy again,2026-03-09T16:30:49
R00000090,O00000090,P000015,U01024,5,Fast shipping and good packaging,2025-02-19T23:00:15
R00000092,O00000092,P000084,U01015,1,Not good wont buy at all,2025-05-30T20:19:23
R00000093,O00000093,P000058,U01080,5,Fast shipping and good packaging,2026-03-21T17:31:12
R00000095,O00000095,P000043,U01047,5,Exceeded my expectations!,2026-02-13T20:32:25
R00000097,O00000097,P000006,U01012,1,"Terrible quality, returned immediately.",2025-09-24T16:26:44
R00000098,O00000098,P000078,U01052,3,Decent product but overpriced.,2025-10-27T23:30:16
R00000099,O00000099,P000043,U01051,5,Fast shipping and good packaging,2025-04-05T10:50:13
R00000100,O00000100,P000025,U01017,1,Not good wont buy at all,2025-08-30T10:22:42
