review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P00801,U001162,5.0,Highly recommend this brand,2025-04-05T03:56:11
R00000002,O00000002,P01167,U001272,5.0,Highly recommend this brand,2025-10-14T07:28:56
R00000003,O00000003,P00514,U000572,2.0,"Not as expected, quality is poor.",2025-08-31T20:13:03
R00000005,O00000005,P00742,U001227,5.0,Exceeded my expectations!,2025-10-21T09:58:34
R00000006,O00000006,P00262,U001725,5.0,Highly recommend this brand,2026-02-05T07:54:50
R00000007,O00000007,P00113,U001096,5.0,Highly recommend this brand,2025-09-04T03:11:28
R00000008,O00000008,P00095,U000605,5.0,Fast shipping and good packaging,2025-01-31T20:23:16
R00000009,O00000009,P01770,U000537,5.0,Highly recommend this brand,2025-07-29T19:48:11
R00000010,O00000010,P01824,U001917,2.0,Color was different from images.,2025-09-06T10:57:04
R00000011,O00000011,P00150,U000827,2.0,"Not as expected, quality is poor.",2025-12-03T03:32:03
R00000012,O00000012,P01731,,1.0,Not good wont buy at all,2025-12-07T10:34:10
R00000013,O00000013,P00978,U000876,2.0,,2025-09-10T10:58:16
R00000014,O00000014,P01166,U001901,3.0,Decent product but overpriced.,2025-10-23T08:07:53
R00000015,O00000015,P01183,U000422,1.0,"Terrible quality, returned immediately.",2025-05-31T07:56:14
R00000017,O00000017,P00001,U001201,5.0,Highly recommend this brand,2025-03-29T14:02:37
R00000018,O00000018,P00219,U001133,1.0,Not good wont buy at all,2025-01-24T08:45:44
R00000019,O00000019,P00826,U000607,4.0,Good product will buy again,2025-06-13T15:48:06
R00000020,O00000020,P01827,U001641,5.0,Fast shipping and good packaging,2025-05-07T15:00:37
R00000022,O00000022,P00171,U001674,2.0,Color was different from images.,2025-09-19T01:56:14
R00000024,O00000024,P00074,U000553,1.0,Not good wont buy at all,2026-03-24T14:43:20
R00000025,O00000025,P00978,U000927,1.0,"Terrible quality, returned immediately.",2025-03-09T13:57:59
R00000026,O00000026,P00506,U001606,3.0,Decent product but overpriced.,2026-03-09T00:23:28
R00000028,O00000028,P01839,U001880,1.0,Color was different from images.,2026-02-06T15:17:17
R00000029,O00000029,P00575,U000076,4.0,Good product will buy again,2026-01-06T21:40:53
R00000030,O00000030,P01228,,2.0,Color was different from images.,2025-04-05T01:16:17
R00000031,O00000031,P00221,U001937,4.0,"Value for money, satisfied with purchase.",2026-01-07T21:10:01
R00000032,O00000032,P01533,U000512,4.0,"Value for money, satisfied with purchase.",2025-09-21T22:07:45
R00000035,O00000035,P00099,,1.0,,2025-03-19T23:19:50
R00000037,O00000037,P00656,U000842,5.0,,2025-08-24T19:16:58
R00000040,O00000040,P01801,U001582,4.0,"Value for money, satisfied with purchase.",2025-12-16T10:45:01
R00000041,O00000041,P01527,U000259,1.0,"Terrible quality, returned immediately.",2025-11-09T05:22:43
R00000043,O00000043,P00230,U000149,1.0,"Terrible quality, returned immediately.",2026-05-01T17:38:47
R00000044,O00000044,P00170,U000637,2.0,"Not as expected, quality is poor.",2025-05-18T16:19:35
R00000048,O00000048,P01883,,5.0,Fast shipping and good packaging,2025-05-24T13:26:03
R00000049,O00000049,P01130,U000610,4.0,Good product will buy again,2025-02-07T03:03:06
R00000052,O00000052,P01458,U001192,3.0,Decent product but overpriced.,2025-06-09T01:48:54
R00000053,O00000053,P01386,,4.0,Good product will buy again,2025-04-26T10:35:44
R00000054,O00000054,P00684,U001813,4.0,Good product will buy again,2025-05-22T07:21:44
R00000055,O00000055,P01815,U001382,4.0,Good product will buy again,2025-11-11T13:09:47
R00000056,O00000056,P01230,U000201,5.0,Highly recommend this brand,2025-06-18T09:57:27
R00000057,O00000057,P01097,U000515,4.0,Good product will buy again,2025-03-22T00:09:10
R00000058,O00000058,P00316,U001852,5.0,Fast shipping and good packaging,2025-10-21T12:06:14
R00000062,O00000062,P00063,U001931,1.0,Not good wont buy at all,2025-02-18T16:55:28
R00000068,O00000068,P01939,U000299,5.0,Highly recommend this brand,2025-05-21T00:23:05
R00000069,O00000069,P00603,U001101,5.0,Fast shipping and good packaging,2025-01-01T03:14:32
R00000070,O00000070,P00353,U000170,4.0,Good product will buy again,2025-09-19T13:41:58
R00000071,O00000071,P01976,U001855,3.0,Decent product but overpriced.,2025-04-13T02:53:21
R00000072,O00000072,P01612,U001634,1.0,,2026-04-10T17:04:20
R00000073,O00000073,P01477,U001880,5.0,Exceeded my expectations!,2025-11-07T00:44:27
R00000074,O00000074,P01028,U000106,4.0,Good product will buy again,2025-11-11T20:06:10
R00000075,O00000075,P00649,U000410,2.0,"Not as expected, quality is poor.",2025-01-27T05:59:40
