product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Levis Jeans,Clothing,Levis,153.02,3.3,56,-0.6554828731599409,1
P00002,Apple Monitor,Electronics,Apple,43.33,1.2,54,-1.421248083915109,2
P00003,Pearson SQL Fundamentals,Books,Pearson,240.72,3.2,62,-0.043233725715067076,0
P00004,HarperCollins Python Guide,Books,HarperCollins,277.84,2.7,48,0.21590753258771178,0
P00005,Apple Tablet,Electronics,Apple,320.61,2.3,71,0.5144924360793569,2
P00006,Pearson SQL Fundamentals,Books,Pearson,141.37,3.3,4,-0.7368135751865406,0
P00007,Puma Hoodie,Clothing,Puma,144.3,2.0,31,-0.7163587290974472,1
P00008,Sony Laptop,Electronics,Sony,424.3,2.7,25,1.2383705899967912,2
P00009,KitchenAid Desk,Home & Garden,KitchenAid,258.78,2.2,78,0.08284631536651112,3
P00010,Ikea Lamp,Home & Garden,Ikea,470.6,2.4,83,1.5615990452613027,3
P00011,Philips Lamp,Home & Garden,Philips,162.83,4.3,95,-0.5869975352302463,3
P00012,Levis T-Shirt,Clothing,Levis,455.32,2.7,84,1.454926673847874,1
P00013,Uniqlo Hoodie,Clothing,Uniqlo,283.78,3.7,47,0.2573757188570681,1
P00014,Samsung Laptop,Electronics,Samsung,249.93,3.1,65,0.021062906530854176,2
P00015,HarperCollins Machine Learning Book,Books,HarperCollins,234.35,2.0,44,-0.08770381772446102,0
P00016,Pearson Machine Learning Book,Books,Pearson,217.71,1.9,55,-0.20387058868777566,0
P00017,Apple Smartphone,Electronics,Apple,84.93,2.2,66,-1.1308311565068219,2
P00018,Adidas Hoodie,Clothing,Adidas,364.99,2.6,30,0.8243170331557936,1
P00019,Adidas T-Shirt,Clothing,Adidas,167.27,4.1,23,-0.5560011131703234,1
P00020,Adidas T-Shirt,Clothing,Adidas,424.9,3.5,46,1.2425592956805642,1
P00021,Levis Hoodie,Clothing,Levis,12.73,1.9,27,-1.6348720737875506,1
P00022,Levis Hoodie,Clothing,Levis,309.74,4.1,45,0.43860705144166273,1
P00023,HP Laptop,Electronics,HP,60.37,1.2,76,-1.3022888424959451,2
P00024,KitchenAid Coffee Maker,Home & Garden,KitchenAid,94.74,2.4,81,-1.0623458185771273,3
P00025,Philips Air Purifier,Home & Garden,Philips,130.12,1.4,6,-0.8153518067572911,3
P00026,Adidas Jacket,Clothing,Adidas,406.17,3.8,83,1.1118018665854392,1
P00027,Penguin Machine Learning Book,Books,Penguin,140.09,4.4,78,-0.745749480645257,0
P00028,Apple Headphones,Electronics,Apple,164.38,4.5,33,-0.5761767122138319,2
P00029,Adidas Sneakers,Clothing,Adidas,236.11,4.6,63,-0.07541694771872567,1
P00030,KitchenAid Lamp,Home & Garden,KitchenAid,36.01,4.6,4,-1.472350293257144,3
P00031,Whirlpool Air Purifier,Home & Garden,Whirlpool,61.73,1.5,12,-1.292794442946059,3
P00032,Uniqlo Jeans,Clothing,Uniqlo,59.64,1.1,32,-1.3073851010778696,1
