review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000003,U01034,5,Highly recommend this brand,2025-01-03T00:54:03
R00000003,O00000003,P000100,U01088,1,Not good wont buy at all,2025-03-13T04:02:31
R00000004,O00000004,P000092,U01039,4,"Value for money, satisfied with purchase.",2025-03-11T14:37:53
R00000005,O00000005,P000044,U01051,5,Highly recommend this brand,2026-02-15T07:58:10
R00000006,O00000006,P000027,U01089,4,Good product will buy again,2026-03-16T10:54:28
R00000007,O00000007,P000100,U01035,5,Exceeded my expectations!,2025-04-23T13:01:59
R00000008,O00000008,P000009,U01086,2,"Not as expected, quality is poor.",2025-04-16T02:13:11
R00000010,O00000010,P000089,U01002,1,"Terrible quality, returned immediately.",2026-02-12T01:47:34
R00000011,O00000011,P000033,U01022,1,"Terrible quality, returned immediately.",2025-03-25T09:42:35
R00000012,O00000012,P000027,U01080,2,Color was different from images.,2025-09-04T16:52:01
R00000013,O00000013,P000045,U01051,2,Color was different from images.,2025-11-20T03:14:53
R00000014,O00000014,P000010,U01001,4,Good product will buy again,2025-12-05T03:08:55
R00000018,O00000018,P000031,U01047,1,"Terrible quality, returned immediately.",2026-01-03T12:12:32
R00000019,O00000019,P000083,U01087,3,Decent product but overpriced.,2026-02-14T12:45:24
R00000020,O00000020,P000006,U01010,2,Color was different from images.,2025-10-17T15:55:45
R00000021,O00000021,P000075,U01006,1,Not good wont buy at all,2025-05-23T18:56:09
R00000022,O00000022,P000097,U01043,1,Not good wont buy at all,2025-11-17T21:15:45
R00000023,O00000023,P000064,U01019,5,Highly recommend this brand,2025-09-01T23:23:09
R00000024,O00000024,P000077,U01045,5,Fast shipping and good packaging,2025-10-09T03:25:58
R00000028,O00000028,P000085,U01023,5,Exceeded my expectations!,2025-08-24T20:47:48
R00000030,O00000030,P000001,U01078,5,Highly recommend this brand,2025-01-30T17:04:23
R00000031,O00000031,P000071,U01015,3,Decent product but overpriced.,2025-11-01T22:05:37
R00000033,O00000033,P000014,U01016,2,"Not as expected, quality is poor.",2025-04-06T21:49:22
R00000042,O00000042,P000067,U01017,2,"Not as expected, quality is poor.",2025-02-24T15:25:03
R00000045,O00000045,P000008,U01065,5,Highly recommend this brand,2026-02-19T04:11:23
R00000046,O00000046,P000027,U01080,4,Good product will buy again,2025-06-25T17:59:59
R00000047,O00000047,P000090,U01015,2,Color was different from images.,2025-08-26T18:26:52
R00000049,O00000049,P000058,U01094,1,Not good wont buy at all,2025-11-21T16:05:01
R00000050,O00000050,P000038,U01089,2,"Not as expected, quality is poor.",2025-08-16T17:42:30
R00000051,O00000051,P000006,U01060,1,Not good wont buy at all,2025-09-01T10:31:48
R00000053,O00000053,P000056,U01017,2,Color was different from images.,2026-03-21T12:35:05
R00000054,O00000054,P000084,U01003,5,Exceeded my expectations!,2025-12-25T14:22:42
R00000055,O00000055,P000041,U01060,1,Not good wont buy at all,2026-02-27T23:00:42
R00000056,O00000056,P000040,U01047,4,Good product will buy again,2025-03-19T10:24:31
R00000057,O00000057,P000037,U01000,3,Decent product but overpriced.,2025-12-30T07:45:56
R00000058,O00000058,P000006,U01006,5,Highly recommend this brand,2026-02-17T18:38:14
R00000060,O00000060,P000016,U01029,2,"Not as expected, quality is poor.",2025-07-08T07:18:09
R00000061,O00000061,P000083,U01048,5,Highly recommend this brand,2025-06-23T15:29:45
R00000062,O00000062,P000024,U01037,1,Not good wont buy at all,2025-09-07T07:01:33
R00000063,O00000063,P000023,U01010,3,Decent product but overpriced.,2025-09-10T03:26:23
R00000064,O00000064,P000011,U01034,4,Good product will buy again,2026-04-17T05:03:49
R00000070,O00000070,P000082,U01010,4,Good product will buy again,2026-01-21T03:12:45
R00000071,O00000071,P000040,U01067,5,Fast shipping and good packaging,2025-08-19T06:05:21
R00000072,O00000072,P000030,U01036,1,"Terrible quality, returned immediately.",2025-10-10T12:01:22
R00000074,O00000074,P000056,U01071,1,"Terrible quality, returned immediately.",2025-11-22T11:42:09
R00000075,O00000075,P000030,U01028,4,Good product will buy again,2025-06-13T19:38:05
R00000077,O00000077,P000044,U01092,5,Highly recommend this brand,2026-03-08T05:59:21
R00000078,O00000078,P000058,U01018,2,"Not as expected, quality is poor.",2025-03-01T10:28:13
R00000081,O00000081,P000072,U01061,3,Decent product but overpriced.,2025-06-05T03:01:04
R00000082,O00000082,P000088,U01031,4,"Value for money, satisfied with purchase.",2026-02-07T12:35:24
R00000083,O00000083,P000060,U01037,2,"Not as expected, quality is poor.",2025-12-24T00:34:42
R00000084,O00000084,P000024,U01036,4,Good product will buy again,2026-04-25T16:29:48
R00000087,O00000087,P000025,U01016,2,Color was different from images.,2025-10-24T18:36:44
R00000088,O00000088,P000033,U01051,5,Highly recommend this brand,2026-01-04T01:41:33
R00000089,O00000089,P000037,U01076,5,Exceeded my expectations!,2025-12-05T21:15:02
R00000090,O00000090,P000051,U01011,3,Decent product but overpriced.,2025-10-18T11:22:09
R00000091,O00000091,P000014,U01067,5,Highly recommend this brand,2025-02-22T21:26:48
R00000092,O00000092,P000099,U01041,1,Not good wont buy at all,2025-10-11T02:42:02
R00000093,O00000093,P000050,U01020,1,"Terrible quality, returned immediately.",2025-12-12T16:32:29
R00000094,O00000094,P000050,U01011,1,"Terrible quality, returned immediately.",2025-08-04T15:25:46
R00000096,O00000096,P000001,U01092,2,"Not as expected, quality is poor.",2025-05-25T04:55:45
R00000098,O00000098,P000037,U01036,1,"Terrible quality, returned immediately.",2026-01-17T09:44:06
