order_id,user_id,order_date,order_status,total_amount
O00000001,U003996,2025-12-15T11:22:44,completed,263.52
O00000002,U001670,2025-08-13T17:45:54,completed,1276.67
O00000003,U003086,2026-04-11T16:46:31,cancelled,476.97
O00000004,U000218,2025-04-23T20:59:18,completed,0.0
O00000005,U000893,2026-01-26T10:56:51,pending,182.2
O00000006,U003175,2025-05-10T19:37:54,pending,1585.2
O00000007,U001635,2025-07-08T04:14:34,completed,1620.83
O00000008,U000627,2025-07-06T20:14:18,completed,337.3
O00000009,U000445,2026-03-03T23:00:21,completed,1691.27
O00000010,U004937,2025-02-21T05:12:17,pending,99.58
O00000011,U001677,2025-05-04T08:19:57,pending,205.93
O00000012,U004654,2026-03-20T17:46:37,completed,221.63
O00000013,U001988,2026-04-25T13:33:39,cancelled,304.1
O00000014,U000085,2025-05-10T10:45:32,completed,2174.5
O00000015,U000969,2026-01-12T04:47:29,cancelled,218.49
O00000016,U002255,2025-12-09T07:38:42,completed,1573.03
O00000017,U000183,2026-04-08T18:06:24,pending,144.37
O00000018,U002792,2025-04-09T11:22:31,completed,156.47
O00000019,U003707,2025-09-12T02:54:53,cancelled,378.93
O00000020,U001870,2025-09-16T02:24:49,completed,0.0
O00000021,U003738,2025-12-05T20:49:16,completed,126.72
O00000022,U002834,2025-08-27T04:41:45,pending,483.25
O00000023,U004640,2025-10-08T01:36:46,completed,764.46
O00000024,U001209,2025-07-23T23:58:58,pending,388.0
O00000025,U000478,2025-07-29T14:22:50,cancelled,267.97
O00000026,U003212,2025-07-20T03:14:12,completed,492.01
O00000027,U002359,2026-04-13T18:04:50,pending,195.69
O00000028,U001652,2025-12-18T09:06:38,cancelled,86.64
O00000029,U001335,2025-03-11T23:52:12,pending,619.45
O00000030,U003248,2025-03-23T04:35:35,cancelled,202.29
O00000031,U001089,2025-11-06T22:02:29,cancelled,330.71
O00000032,U004664,2025-10-24T03:05:15,completed,87.18
O00000033,U000635,2026-01-06T09:10:28,completed,2135.07
O00000034,,2025-05-28T14:18:20,cancelled,250.82
O00000035,U003190,2025-08-25T21:08:38,completed,1219.66
O00000036,U000209,2025-07-27T22:10:40,completed,70.12
O00000037,U004468,2026-04-27T23:55:26,cancelled,189.58
O00000038,U001382,2025-06-22T06:23:33,pending,37.39
O00000039,U001669,2025-12-20T02:11:43,pending,161.76
O00000040,U000281,2025-06-12T04:01:33,completed,60.34
O00000041,U002182,2026-03-05T09:23:15,pending,140.1
O00000042,U002783,2025-01-06T10:09:00,cancelled,427.27
O00000043,,2025-08-08T08:09:53,completed,318.96
O00000044,,2025-02-17T19:18:30,completed,121.07
O00000045,U000251,2025-07-03T01:20:00,pending,178.55
O00000046,U002298,2026-02-12T23:12:17,cancelled,241.52
O00000047,,2025-03-29T08:54:30,pending,481.05
O00000048,U004356,2025-08-29T20:50:42,completed,129.95
O00000049,,2026-01-16T03:28:56,pending,408.39
O00000050,U002780,2025-10-27T19:02:01,completed,2261.29
O00000051,U001511,2025-08-22T00:11:43,cancelled,106.56
O00000052,,2025-12-20T03:25:07,completed,32.8
O00000053,U000611,2025-03-09T07:25:03,pending,217.73
O00000054,U003288,2026-02-26T02:14:26,completed,0.0
O00000055,U003646,2025-12-01T20:25:21,pending,0.0
O00000056,U003989,2026-03-13T23:20:27,pending,93.34
O00000057,U003912,2025-03-28T16:43:51,cancelled,65.14
O00000058,U004679,2026-02-25T13:02:25,cancelled,0.0
O00000059,U000726,2026-02-09T07:11:01,pending,71.15
O00000060,U002725,2026-03-03T09:07:09,completed,1148.94
O00000061,U004041,2025-12-25T11:51:23,pending,342.82
O00000062,U000915,2026-04-14T15:21:40,pending,1719.28
O00000063,U003765,2026-04-22T22:56:36,pending,2499.26
O00000064,,2026-03-19T04:09:19,pending,71.27
O00000065,U003641,2025-01-13T21:22:09,pending,12.08
O00000066,U002987,2025-07-27T09:49:56,completed,434.02
O00000067,U000359,2025-06-16T11:25:40,pending,288.15
O00000068,U001418,2026-04-02T21:42:09,completed,28.32
O00000069,U003603,2026-03-07T16:32:26,pending,86.82
O00000070,U000502,2025-04-01T23:18:58,completed,304.32
O00000071,U002913,2026-04-17T07:53:19,cancelled,289.57
O00000072,,2026-01-23T14:39:44,cancelled,237.83
O00000073,U000774,2026-02-15T07:27:40,cancelled,152.75
O00000074,U003842,2025-11-26T20:24:21,completed,233.31
O00000075,U002004,2025-12-07T02:26:15,completed,94.72
O00000076,U004982,2026-03-16T15:37:19,pending,177.99
O00000077,U003260,2025-01-17T22:24:40,completed,2305.76
O00000078,U000721,2025-12-08T21:41:44,cancelled,36.44
O00000079,U001920,2025-12-22T05:53:38,completed,0.0
O00000080,U002202,2025-11-06T19:30:00,completed,183.92
O00000081,U002822,2025-01-04T22:43:19,completed,118.75
O00000082,U001622,2026-04-15T03:33:32,cancelled,450.15
O00000083,U004779,2026-03-03T09:20:38,pending,305.56
O00000084,U004443,2026-04-24T16:55:42,cancelled,477.85
O00000085,U003618,2025-11-09T21:24:57,cancelled,43.45
O00000086,U004687,2025-02-26T06:38:24,pending,349.66
