review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000073,U01044,4,Good product,2025-04-28T10:56:56
R00000002,O00000002,P000045,U01005,2,Good product,2025-02-20T13:34:57
R00000003,O00000003,P000096,U01037,5,Good product,2025-05-08T01:34:34
R00000004,O00000004,P000023,U01021,3,Good product,2025-01-21T06:02:03
R00000005,O00000005,P000091,U01037,4,Good product,2026-03-07T20:58:13
R00000006,O00000006,P000026,U01086,4,Good product,2025-01-29T16:02:19
R00000007,O00000007,P000040,U01070,2,Good product,2026-01-28T03:34:09
R00000008,O00000008,P000030,U01004,5,Good product,2025-01-25T09:49:33
R00000009,O00000009,P000008,U01022,4,Good product,2025-05-15T10:19:19
R00000010,O00000010,P000087,U01051,3,Good product,2025-08-16T23:36:26
R00000011,O00000011,P000007,U01065,4,Good product,2025-04-24T10:39:41
R00000012,O00000012,P000061,U01009,1,Good product,2025-09-10T04:34:17
R00000013,O00000013,P000093,U01020,5,Good product,2025-05-04T07:34:28
R00000014,O00000014,P000069,U01015,3,Good product,2025-04-24T09:44:39
R00000015,O00000015,P000092,U01074,4,Good product,2026-02-24T02:11:11
R00000016,O00000016,P000085,U01030,1,Good product,2025-01-23T10:33:01
R00000017,O00000017,P000089,U01063,1,Good product,2025-08-10T20:25:05
R00000018,O00000018,P000070,U01010,5,Good product,2025-07-26T06:57:49
R00000019,O00000019,P000017,U01005,4,Good product,2025-04-18T01:43:50
R00000020,O00000020,P000057,U01070,4,Good product,2025-06-14T02:44:07
