review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000033,U01059,3,Decent product but overpriced.,2025-06-05T21:58:22
R00000002,O00000002,P000027,U01079,3,Decent product but overpriced.,2025-05-05T19:32:19
R00000004,O00000004,P000003,U01087,2,Color was different from images.,2025-04-04T01:16:57
R00000005,O00000005,P000028,U01052,2,Color was different from images.,2025-02-17T07:59:31
R00000008,O00000008,P000081,U01058,1,"Terrible quality, returned immediately.",2025-08-23T22:05:34
R00000010,O00000010,P000045,U01081,1,"Terrible quality, returned immediately.",2025-10-29T19:13:26
R00000011,O00000011,P000024,U01077,1,"Terrible quality, returned immediately.",2025-06-18T20:19:43
R00000016,O00000016,P000017,U01050,5,Highly recommend this brand,2025-03-01T09:46:25
R00000017,O00000017,P000007,U01051,4,"Value for money, satisfied with purchase.",2026-02-04T10:23:16
R00000018,O00000018,P000036,U01043,2,Color was different from images.,2026-03-11T13:49:39
R00000019,O00000019,P000084,U01046,1,Not good wont buy at all,2025-08-29T05:53:15
R00000021,O00000021,P000015,U01046,1,Not good wont buy at all,2025-08-13T16:08:14
R00000023,O00000023,P000055,U01073,4,Good product will buy again,2026-03-19T08:19:49
R00000025,O00000025,P000068,U01063,5,Highly recommend this brand,2026-03-17T03:45:24
R00000026,O00000026,P000008,U01050,1,"Terrible quality, returned immediately.",2025-05-12T01:36:27
R00000027,O00000027,P000034,U01016,2,"Not as expected, quality is poor.",2025-11-03T10:08:36
R00000028,O00000028,P000039,U01019,1,"Terrible quality, returned immediately.",2025-01-20T20:13:10
R00000029,O00000029,P000087,U01047,4,Good product will buy again,2025-08-14T18:49:36
R00000030,O00000030,P000061,U01032,5,Fast shipping and good packaging,2025-05-03T19:12:59
R00000031,O00000031,P000033,U01093,2,"Not as expected, quality is poor.",2025-06-20T17:18:17
R00000035,O00000035,P000021,U01030,2,Color was different from images.,2025-05-19T15:23:50
R00000037,O00000037,P000051,U01016,5,Fast shipping and good packaging,2025-12-15T02:53:22
R00000038,O00000038,P000029,U01054,2,Color was different from images.,2026-01-23T05:02:01
R00000040,O00000040,P000088,U01009,5,Highly recommend this brand,2025-08-24T20:18:43
R00000041,O00000041,P000013,U01067,2,"Not as expected, quality is poor.",2026-03-19T20:56:25
R00000044,O00000044,P000025,U01042,5,Exceeded my expectations!,2026-03-03T13:53:22
R00000045,O00000045,P000089,U01083,4,Good product will buy again,2025-10-26T12:10:02
R00000047,O00000047,P000040,U01076,5,Fast shipping and good packaging,2025-06-09T19:08:25
R00000048,O00000048,P000062,U01090,3,Decent product but overpriced.,2025-04-26T01:30:03
R00000050,O00000050,P000085,U01063,3,Decent product but overpriced.,2026-02-21T02:46:12
R00000054,O00000054,P000031,U01058,5,Highly recommend this brand,2025-12-21T01:25:38
R00000055,O00000055,P000065,U01075,2,Color was different from images.,2025-02-01T11:52:06
R00000056,O00000056,P000036,U01013,4,"Value for money, satisfied with purchase.",2025-09-26T07:42:20
R00000058,O00000058,P000020,U01072,4,"Value for money, satisfied with purchase.",2025-05-28T00:31:55
R00000061,O00000061,P000022,U01090,3,Decent product but overpriced.,2025-04-11T22:54:42
R00000062,O00000062,P000069,U01031,5,Highly recommend this brand,2025-01-29T07:27:21
R00000063,O00000063,P000084,U01079,5,Fast shipping and good packaging,2025-07-18T21:54:19
R00000064,O00000064,P000060,U01044,2,"Not as expected, quality is poor.",2025-08-04T20:54:32
R00000066,O00000066,P000036,U01010,3,Decent product but overpriced.,2025-04-20T12:33:24
R00000068,O00000068,P000016,U01060,3,Decent product but overpriced.,2025-01-14T02:56:13
R00000069,O00000069,P000063,U01092,4,Good product will buy again,2025-11-08T10:52:15
R00000070,O00000070,P000090,U01051,1,"Terrible quality, returned immediately.",2025-05-25T04:30:05
R00000075,O00000075,P000003,U01051,5,Fast shipping and good packaging,2025-06-03T18:55:07
R00000077,O00000077,P000012,U01006,5,Highly recommend this brand,2025-10-21T13:08:05
R00000079,O00000079,P000084,U01025,2,Color was different from images.,2025-06-12T18:39:40
R00000080,O00000080,P000040,U01073,5,Fast shipping and good packaging,2025-09-02T10:03:54
R00000083,O00000083,P000024,U01041,4,Good product will buy again,2026-04-23T05:51:45
R00000086,O00000086,P000078,U01019,5,Highly recommend this brand,2025-01-14T18:00:38
R00000087,O00000087,P000078,U01056,5,Fast shipping and good packaging,2026-02-04T13:35:12
R00000090,O00000090,P000090,U01061,1,Not good wont buy at all,2025-07-12T15:22:09
R00000091,O00000091,P000034,U01047,2,Color was different from images.,2026-03-30T19:26:39
R00000094,O00000094,P000046,U01046,2,Color was different from images.,2025-07-31T19:00:30
R00000095,O00000095,P000013,U01043,5,Fast shipping and good packaging,2026-04-27T22:15:05
R00000096,O00000096,P000078,U01064,4,"Value for money, satisfied with purchase.",2025-04-17T14:50:03
