order_id,user_id,order_date,order_status,total_amount
O00000001,U01030,2025-12-12T00:00:03,pending,805.88
O00000002,U01024,2025-03-08T20:01:18,pending,750.59
O00000003,U01024,2025-01-01T01:11:19,pending,1690.31
O00000004,U01000,2026-04-05T22:16:54,completed,1516.47
O00000005,U01090,2025-09-24T20:46:24,completed,1650.42
O00000006,U01019,2025-10-01T00:36:36,pending,2287.25
O00000007,U01095,2025-12-11T20:22:16,completed,356.77
O00000008,U01097,2025-01-13T17:58:32,pending,909.44
O00000009,U01016,2025-11-08T18:12:03,completed,2165.48
O00000010,U01060,2026-04-15T13:24:09,pending,819.2
O00000011,U01072,2026-02-15T07:32:14,completed,1347.46
O00000012,U01035,2025-04-25T14:46:30,completed,854.41
O00000013,U01051,2025-11-24T02:34:31,completed,1358.13
O00000014,U01033,2025-03-13T12:03:05,pending,564.6
O00000015,U01063,2025-12-04T15:44:53,pending,448.68
O00000016,U01031,2025-11-29T05:27:01,completed,468.8
O00000017,U01022,2025-11-07T00:08:09,completed,2970.3
O00000018,U01056,2025-01-20T15:34:21,pending,2394.26
O00000019,U01052,2025-09-11T08:02:30,pending,1363.43
O00000020,U01089,2026-03-06T12:59:48,completed,2743.77
O00000021,U01071,2025-04-16T09:18:14,completed,444.44
O00000022,U01014,2025-06-22T03:40:56,pending,2595.17
O00000023,U01044,2025-09-01T08:14:30,pending,1129.07
O00000024,U01034,2025-08-22T18:17:18,completed,1395.28
O00000025,U01036,2026-02-25T10:22:58,completed,1462.43
O00000026,U01039,2025-06-19T13:19:10,completed,2044.19
O00000027,U01056,2025-07-22T09:26:32,completed,2238.41
O00000028,U01041,2025-10-04T13:48:48,pending,1158.28
O00000029,U01074,2025-07-26T22:53:50,pending,71.52
O00000030,U01022,2025-01-17T15:11:44,completed,2612.08
O00000031,U01028,2025-10-19T21:24:28,pending,719.87
O00000032,U01043,2025-11-15T01:25:03,pending,104.5
O00000033,U01021,2025-11-25T16:49:18,pending,786.38
O00000034,U01004,2025-12-15T09:59:17,pending,842.43
O00000035,U01082,2025-10-29T22:35:58,completed,1685.45
O00000036,U01078,2025-06-01T07:45:46,pending,548.67
O00000037,U01035,2025-07-08T09:36:10,pending,2481.3
O00000038,U01048,2025-10-18T23:47:08,completed,2399.36
O00000039,U01014,2025-08-29T05:07:09,pending,357.41
O00000040,U01085,2025-03-24T18:54:40,pending,2679.83
O00000041,U01072,2025-04-16T01:53:41,pending,239.31
O00000042,U01063,2025-06-03T06:15:18,completed,2414.87
O00000043,U01096,2025-07-13T01:11:29,pending,1660.18
O00000044,U01067,2025-10-14T06:14:40,completed,1674.52
O00000045,U01052,2025-11-24T03:20:23,pending,2530.12
O00000046,U01069,2025-01-03T23:07:05,pending,2611.46
O00000047,U01086,2025-02-27T15:35:48,completed,2065.55
O00000048,U01090,2026-01-03T16:33:17,pending,600.27
O00000049,U01078,2025-10-15T21:30:07,completed,1283.1
O00000050,U01080,2025-03-10T16:51:25,completed,2979.95
O00000051,U01062,2026-03-19T03:20:08,pending,917.68
O00000052,U01045,2026-01-20T23:45:40,completed,1148.11
O00000053,U01003,2025-03-31T15:04:12,pending,130.38
O00000054,U01066,2025-07-27T22:19:41,pending,407.61
O00000055,U01017,2025-03-13T10:23:16,completed,1213.75
O00000056,U01066,2025-06-01T11:52:28,pending,208.5
O00000057,U01035,2026-04-25T13:55:16,pending,1999.37
O00000058,U01008,2025-09-03T09:39:27,completed,1074.92
O00000059,U01015,2026-03-01T15:41:37,pending,2565.43
O00000060,U01056,2025-08-02T10:12:33,completed,1510.53
O00000061,U01078,2026-02-13T07:49:27,pending,2555.33
O00000062,U01097,2026-01-25T16:36:24,pending,1535.03
O00000063,U01042,2026-04-24T23:48:40,pending,2419.44
O00000064,U01057,2025-08-23T22:57:23,completed,536.69
O00000065,U01050,2025-12-23T20:18:40,pending,2114.34
O00000066,U01070,2025-01-16T15:47:14,pending,150.44
O00000067,U01009,2025-09-09T12:34:16,pending,1232.77
O00000068,U01028,2026-04-30T06:10:41,completed,45.75
O00000069,U01025,2025-02-11T15:34:27,completed,179.04
O00000070,U01060,2025-01-29T23:37:40,completed,2320.35
O00000071,U01075,2025-08-24T15:36:29,pending,1571.86
O00000072,U01072,2025-03-28T23:41:58,completed,1096.63
O00000073,U01078,2025-04-13T10:24:22,completed,2550.84
O00000074,U01085,2025-04-25T21:32:42,pending,2906.95
O00000075,U01038,2025-03-28T17:27:30,pending,1103.77
O00000076,U01072,2025-03-11T09:45:50,pending,10.01
O00000077,U01016,2025-10-20T07:17:45,pending,2268.66
O00000078,U01021,2025-05-13T10:04:02,pending,1923.02
O00000079,U01055,2025-10-24T23:21:23,pending,352.87
O00000080,U01091,2025-07-15T11:34:18,pending,1659.03
O00000081,U01080,2025-03-01T07:34:38,pending,2167.17
O00000082,U01075,2025-03-06T10:11:37,pending,2886.9
O00000083,U01062,2026-03-13T06:57:08,pending,2140.39
O00000084,U01043,2025-05-03T17:55:46,pending,2404.12
O00000085,U01059,2025-06-28T03:48:04,pending,527.89
O00000086,U01033,2026-04-30T23:40:58,completed,263.5
O00000087,U01036,2025-09-08T01:34:51,completed,2172.65
O00000088,U01078,2026-04-27T07:55:16,pending,2137.53
O00000089,U01059,2025-12-16T06:12:28,pending,2731.06
O00000090,U01018,2025-08-20T02:42:57,pending,320.74
O00000091,U01011,2025-05-19T22:16:36,completed,1368.89
O00000092,U01039,2026-01-16T07:18:20,pending,2827.8
O00000093,U01036,2025-04-27T16:24:29,pending,282.48
O00000094,U01095,2025-05-13T12:24:55,completed,1032.88
O00000095,U01072,2025-11-28T18:38:27,pending,2776.09
O00000096,U01021,2025-07-23T22:56:20,completed,2000.7
O00000097,U01061,2025-06-10T22:36:43,completed,1856.02
O00000098,U01038,2025-08-01T22:29:46,completed,2324.76
O00000099,U01010,2025-01-05T00:14:03,completed,1751.94
O00000100,U01017,2026-03-21T19:53:31,completed,1814.94
