product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Adidas Jacket,Clothing,Adidas,93.0,1.3,91,-1.1433101412448028,1
P00002,Dyson Lamp,Home & Garden,Dyson,153.18,4.6,67,-0.7112842244879024,3
P00003,Philips Coffee Maker,Home & Garden,Philips,387.0,4.6,59,0.9672850652445405,3
P00004,Penguin SQL Fundamentals,Books,Penguin,32.08,2.1,46,-1.5806484404942271,0
P00005,HarperCollins Machine Learning Book,Books,HarperCollins,442.66,2.0,45,1.3668623754254823,0
P00006,Dyson Air Purifier,Home & Garden,Dyson,368.89,4.9,67,0.8372752720829009,3
P00007,Dyson Lamp,Home & Garden,Dyson,352.37,2.8,69,0.7186799223849284,3
P00008,Penguin SQL Fundamentals,Books,Penguin,468.16,1.7,74,1.549924204559762,0
P00009,OReilly SQL Fundamentals,Books,OReilly,185.34,4.3,80,-0.4804109529209049,0
P00010,Whirlpool Lamp,Home & Garden,Whirlpool,19.22,1.2,60,-1.6729690335399856,3
P00011,Whirlpool Coffee Maker,Home & Garden,Whirlpool,254.24,4.8,29,0.01421493050465889,3
P00012,Penguin Python Guide,Books,Penguin,341.08,3.2,17,0.6376301948976334,0
P00013,Pearson SQL Fundamentals,Books,Pearson,350.66,3.4,47,0.7064040114900415,0
P00014,Whirlpool Coffee Maker,Home & Garden,Whirlpool,426.45,2.5,72,1.2504924832581614,3
P00015,HarperCollins Python Guide,Books,HarperCollins,359.0,4.7,65,0.7662759979598411,0
P00016,Nike Jacket,Clothing,Nike,386.32,4.3,77,0.9624034164676263,1
P00017,Samsung Smartphone,Electronics,Samsung,87.13,3.8,79,-1.185450256421988,2
P00018,Sony Tablet,Electronics,Sony,261.86,3.0,20,0.06891811238713781,2
P00019,OReilly Machine Learning Book,Books,OReilly,271.76,2.2,12,0.1399891754627992,0
P00020,Adidas Jacket,Clothing,Adidas,209.17,4.1,41,-0.30933787887110553,1
P00021,Ikea Coffee Maker,Home & Garden,Ikea,498.8,1.4,14,1.7698855553313044,3
P00022,Levis Hoodie,Clothing,Levis,50.17,4.7,56,-1.450782225237791,1
P00023,Dyson Vacuum,Home & Garden,Dyson,447.16,2.5,72,1.3991674040962376,3
P00024,Adidas Hoodie,Clothing,Adidas,254.13,3.7,43,0.013425252026040332,1
P00025,KitchenAid Desk,Home & Garden,KitchenAid,92.68,1.1,19,-1.1456073877280564,3
P00026,HP Headphones,Electronics,HP,97.23,2.9,97,-1.1129434142942929,2
P00027,Penguin Machine Learning Book,Books,Penguin,258.88,3.9,18,0.04752500451183754,0
P00028,Samsung Monitor,Electronics,Samsung,379.8,2.5,66,0.9155970193713321,2
P00029,KitchenAid Lamp,Home & Garden,KitchenAid,162.84,1.9,100,-0.6419360962746812,3
P00030,Sony Laptop,Electronics,Sony,126.26,3.5,78,-0.9045400848916205,2
P00031,Dell Monitor,Electronics,Dell,176.27,3.1,5,-0.5455235329306272,2
P00032,Nike Jeans,Clothing,Nike,80.51,2.8,70,-1.2329745430442989,1
P00033,Dell Tablet,Electronics,Dell,431.71,2.3,33,1.2882534723266441,2
P00034,Levis T-Shirt,Clothing,Levis,381.66,2.2,8,0.9289497645552444,1
P00035,Apple Headphones,Electronics,Apple,167.66,1.4,78,-0.6073338211206722,2
P00036,Penguin Machine Learning Book,Books,Penguin,189.54,3.3,49,-0.4502595928282001,0
P00037,Levis Jeans,Clothing,Levis,347.05,3.6,65,0.6804881996008356,1
P00038,HP Monitor,Electronics,HP,72.83,1.9,31,-1.2881084586423879,2
P00039,Samsung Headphones,Electronics,Samsung,75.54,3.6,100,-1.268653652487333,2
P00040,Dell Laptop,Electronics,Dell,296.19,4.9,23,0.31536958666869946,2
P00041,Dell Tablet,Electronics,Dell,468.73,3.3,23,1.5540161748580577,2
P00042,Penguin Data Science Handbook,Books,Penguin,444.44,2.3,0,1.3796408089885808,0
P00043,Dyson Air Purifier,Home & Garden,Dyson,301.81,2.0,58,0.3557149780308427,3
P00044,HarperCollins Data Science Handbook,Books,HarperCollins,448.4,4.6,32,1.4080692342188452,0
P00045,Adidas Sneakers,Clothing,Adidas,65.26,3.3,92,-1.3424526957618583,1
P00046,Penguin Data Science Handbook,Books,Penguin,252.25,3.9,92,-7.107106307516437e-05,0
P00047,Sony Headphones,Electronics,Sony,243.13,4.3,92,-0.06554259583580584,2
P00048,Dell Tablet,Electronics,Dell,160.04,2.7,89,-0.6620370030031512,2
P00049,Adidas Sneakers,Clothing,Adidas,367.32,3.4,28,0.8260044065244374,1
P00050,HarperCollins SQL Fundamentals,Books,HarperCollins,353.37,1.3,0,0.7258588176450962,0
P00051,Apple Smartphone,Electronics,Apple,482.58,1.5,68,1.653443874211382,2
P00052,Apple Laptop,Electronics,Apple,30.86,4.7,10,-1.589406692711632,2
P00053,HP Monitor,Electronics,HP,249.91,3.4,14,-0.016869685971867922,2
P00054,Sony Headphones,Electronics,Sony,241.51,4.5,42,-0.07717240615727777,2
P00055,HarperCollins SQL Fundamentals,Books,HarperCollins,330.36,2.5,94,0.5606724377086344,0
P00056,Sony Smartphone,Electronics,Sony,359.67,2.3,97,0.7710858577841537,2
P00057,Dell Laptop,Electronics,Dell,56.16,2.3,80,-1.4077806426293857,2
P00058,HP Tablet,Electronics,HP,308.49,1.8,97,0.4036699983687639,2
P00059,HarperCollins Machine Learning Book,Books,HarperCollins,273.75,2.5,78,0.15427517703053326,0
P00060,Levis Jacket,Clothing,Levis,338.0,2.6,82,0.6155191974963166,1
P00061,Apple Tablet,Electronics,Apple,92.83,2.6,61,-1.144530553439031,2
P00062,OReilly Data Science Handbook,Books,OReilly,33.3,2.8,0,-1.5718901882768226,0
P00063,Ikea Vacuum,Home & Garden,Ikea,414.98,2.2,91,1.1681505546240365,3
P00064,Penguin Data Science Handbook,Books,Penguin,71.51,3.2,62,-1.2975846003858094,0
P00065,Levis Sneakers,Clothing,Levis,121.08,3.2,82,-0.9417267623392899,1
P00066,Philips Desk,Home & Garden,Philips,78.42,2.7,8,-1.2479784341380498,3
P00067,Samsung Smartphone,Electronics,Samsung,373.79,2.3,62,0.8724518588577235,2
P00068,HP Monitor,Electronics,HP,327.91,2.3,17,0.5430841443212233,2
