product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Pearson SQL Fundamentals,Books,Pearson,262.56,4.2,57,-0.006866749065445432,0
P00002,Dyson Air Purifier,Home & Garden,Dyson,413.31,4.9,65,1.0876166740852624,3
P00003,Adidas Hoodie,Clothing,Adidas,170.81,3.9,15,-0.67299513429979,1
P00004,KitchenAid Lamp,Home & Garden,KitchenAid,234.52,1.0,10,-0.210444295898917,3
P00005,HarperCollins SQL Fundamentals,Books,HarperCollins,282.34,1.5,0,0.13674109245973515,0
P00006,Philips Air Purifier,Home & Garden,Philips,22.03,1.7,27,-1.7531758553370194,3
P00007,HP Monitor,Electronics,HP,193.67,2.7,63,-0.5070257077443991,2
P00008,Philips Vacuum,Home & Garden,Philips,38.79,2.6,75,-1.6314939835492523,3
P00009,Sony Laptop,Electronics,Sony,98.01,4.0,99,-1.2015416895593027,2
P00010,Ikea Lamp,Home & Garden,Ikea,322.45,2.7,88,0.4279499156940629,3
P00011,Puma Sneakers,Clothing,Puma,308.78,1.7,94,0.32870223148530536,1
P00012,OReilly Data Science Handbook,Books,OReilly,262.44,4.9,27,-0.007737979651038068,0
P00013,Samsung Tablet,Electronics,Samsung,452.18,4.5,63,1.3698227812684665,2
P00014,Puma Jacket,Clothing,Puma,236.35,4.3,22,-0.19715802946862993,1
P00015,Philips Desk,Home & Garden,Philips,252.89,2.1,81,-0.0770734137544495,3
P00016,Sony Monitor,Electronics,Sony,171.7,1.1,47,-0.666533507456645,2
P00017,Pearson Data Science Handbook,Books,Pearson,452.1,4.2,14,1.3692419608780715,0
P00018,OReilly Machine Learning Book,Books,OReilly,205.83,2.3,69,-0.4187410084043485,0
P00019,Whirlpool Lamp,Home & Garden,Whirlpool,344.05,3.9,17,0.5847714211007317,3
P00020,Philips Desk,Home & Garden,Philips,42.76,2.5,57,-1.6026707716758972,3
P00021,HarperCollins Data Science Handbook,Books,HarperCollins,107.77,2.8,79,-1.1306816019311043,0
P00022,Levis Hoodie,Clothing,Levis,343.14,2.8,68,0.5781645891599876,1
P00023,Puma Jacket,Clothing,Puma,354.05,3.2,82,0.6573739699001152,1
P00024,Uniqlo T-Shirt,Clothing,Uniqlo,270.38,3.1,92,0.049908444095672494,1
P00025,Adidas Sneakers,Clothing,Adidas,359.77,3.4,29,0.6989026278133624,1
P00026,HarperCollins Python Guide,Books,HarperCollins,334.11,2.4,88,0.5126044875941443,0
P00027,Levis Jeans,Clothing,Levis,174.42,3.4,0,-0.6467856141832127,1
P00028,Uniqlo Hoodie,Clothing,Uniqlo,371.07,4.6,78,0.780943507956666,1
P00029,Pearson Data Science Handbook,Books,Pearson,375.89,1.4,85,0.8159379364779689,0
P00030,HP Headphones,Electronics,HP,395.74,1.3,46,0.9600539958447455,2
P00031,Sony Tablet,Electronics,Sony,393.12,2.0,56,0.9410321280593069,2
P00032,Pearson Python Guide,Books,Pearson,474.61,2.0,0,1.532670298225484,0
P00033,OReilly Python Guide,Books,OReilly,82.41,3.3,22,-1.314801665686341,0
P00034,Uniqlo Sneakers,Clothing,Uniqlo,154.68,1.1,7,-0.7901030455131958,1
P00035,Adidas Jeans,Clothing,Adidas,276.44,4.8,22,0.09390558866809898,1
P00036,Philips Coffee Maker,Home & Garden,Philips,158.7,4.6,99,-0.7609168208958437,3
P00037,Nike Hoodie,Clothing,Nike,11.26,2.8,63,-1.8313688003939554,1
P00038,Philips Desk,Home & Garden,Philips,294.82,2.2,56,0.227349073361366,3
P00039,Dyson Air Purifier,Home & Garden,Dyson,450.0,3.0,47,1.353995425630201,3
P00040,Ikea Air Purifier,Home & Garden,Ikea,25.6,2.7,31,-1.7272567454156393,3
P00041,Pearson Python Guide,Books,Pearson,348.8,3.9,36,0.6192576317804388,0
P00042,Samsung Smartphone,Electronics,Samsung,355.82,2.0,83,0.670224621037606,2
P00043,Levis Jeans,Clothing,Levis,257.79,4.1,4,-0.04149816484275128,1
P00044,Pearson Machine Learning Book,Books,Pearson,159.37,3.1,88,-0.7560524501262849,0
P00045,Apple Tablet,Electronics,Apple,103.44,3.5,28,-1.1621185055612373,2
P00046,KitchenAid Air Purifier,Home & Garden,KitchenAid,296.79,4.7,58,0.2416517754748448,3
P00047,Samsung Tablet,Electronics,Samsung,494.6,3.7,43,1.6778027932754518,2
P00048,Apple Tablet,Electronics,Apple,464.5,3.7,46,1.459269121389307,2
P00049,Pearson Python Guide,Books,Pearson,127.92,2.0,53,-0.9843874661003462,0
P00050,Penguin Data Science Handbook,Books,Penguin,352.97,3.1,49,0.6495328946297819,0
P00051,HP Smartphone,Electronics,HP,297.35,2.2,79,0.24571751820761029,2
P00052,Dyson Desk,Home & Garden,Dyson,386.14,1.2,1,0.890355548997337,3
P00053,OReilly SQL Fundamentals,Books,OReilly,456.32,4.8,15,1.3998802364714111,0
P00054,Sony Monitor,Electronics,Sony,272.39,2.2,15,0.06450155640434854,2
P00055,Dell Smartphone,Electronics,Dell,16.99,3.5,68,-1.7897675399319086,2
P00056,HarperCollins SQL Fundamentals,Books,HarperCollins,70.47,4.4,48,-1.4014891089528052,0
P00057,Pearson SQL Fundamentals,Books,Pearson,101.72,3.7,72,-1.1746061439547313,0
P00058,Adidas Jacket,Clothing,Adidas,258.08,3.5,53,-0.03939269092756942,1
P00059,Dell Smartphone,Electronics,Dell,155.98,4.4,85,-0.780664714169276,2
P00060,Sony Monitor,Electronics,Sony,335.6,2.8,41,0.5234222673652525,2
P00061,Dell Headphones,Electronics,Dell,293.58,1.5,84,0.21834635731024238,2
P00062,HarperCollins Machine Learning Book,Books,HarperCollins,234.01,3.5,33,-0.2141470258876857,0
P00063,Apple Monitor,Electronics,Apple,302.66,4.1,82,0.284269471620083,2
P00064,Ikea Lamp,Home & Garden,Ikea,387.93,4.2,26,0.9033514052324269,3
P00065,Uniqlo Jacket,Clothing,Uniqlo,458.59,3.6,43,1.4163610150488712,1
P00066,Penguin Machine Learning Book,Books,Penguin,10.45,5.0,99,-1.8372496068467057,0
P00067,Sony Laptop,Electronics,Sony,263.71,4.3,53,0.0014825440464835175,2
P00068,Levis Jacket,Clothing,Levis,155.88,4.5,81,-0.7813907396572698,1
P00069,Ikea Lamp,Home & Garden,Ikea,18.33,3.7,62,-1.7800387983927914,3
P00070,Apple Headphones,Electronics,Apple,305.41,4.6,41,0.3042351725399135,2
P00071,Levis Sneakers,Clothing,Levis,239.91,4.4,46,-0.17131152209604933,1
P00072,Philips Coffee Maker,Home & Garden,Philips,462.88,3.3,98,1.447507508483807,3
P00073,Dyson Air Purifier,Home & Garden,Dyson,292.11,4.4,0,0.2076737826367332,3
P00074,Penguin Python Guide,Books,Penguin,475.56,1.1,76,1.5395675403614253,0
P00075,Sony Tablet,Electronics,Sony,71.38,1.6,14,-1.3948822770120612,2
P00076,Adidas T-Shirt,Clothing,Adidas,73.51,1.4,69,-1.3794179341177926,1
P00077,KitchenAid Desk,Home & Garden,KitchenAid,440.65,5.0,7,1.286112042502777,3
P00078,Adidas T-Shirt,Clothing,Adidas,28.44,2.2,70,-1.7066376215566144,1
P00079,Nike Hoodie,Clothing,Nike,164.96,2.8,73,-0.7154676253474294,1
P00080,Pearson Machine Learning Book,Books,Pearson,420.34,3.7,64,1.138656265891229,0
P00081,Whirlpool Desk,Home & Garden,Whirlpool,418.76,4.7,91,1.1271850631809264,3
P00082,OReilly Data Science Handbook,Books,OReilly,108.98,4.1,80,-1.1218966935263788,0
P00083,Whirlpool Coffee Maker,Home & Garden,Whirlpool,414.93,1.4,93,1.0993782869907627,3
P00084,Dell Laptop,Electronics,Dell,345.11,4.1,73,0.5924672912734663,2
P00085,Sony Monitor,Electronics,Sony,429.28,3.8,47,1.2035629445178777,2
P00086,Penguin SQL Fundamentals,Books,Penguin,312.7,3.3,57,0.35716243061466385,0
P00087,Dyson Vacuum,Home & Garden,Dyson,440.89,3.0,45,1.2878545036739624,3
P00088,HP Laptop,Electronics,HP,89.73,2.0,96,-1.261656599965192,2
P00089,OReilly Data Science Handbook,Books,OReilly,187.65,1.6,92,-0.550732442121628,0
P00090,Pearson Python Guide,Books,Pearson,324.45,1.4,4,0.4424704254539396,0
P00091,Samsung Monitor,Electronics,Samsung,89.06,4.6,16,-1.266520970734751,2
P00092,Samsung Headphones,Electronics,Samsung,87.26,3.9,13,-1.27958942951864,2
P00093,Dell Laptop,Electronics,Dell,395.52,1.0,12,0.9584567397711589,2
P00094,Ikea Desk,Home & Garden,Ikea,187.73,4.9,59,-0.550151621731233,3
P00095,HP Headphones,Electronics,HP,456.08,2.7,100,1.398137775300226,2
P00096,Apple Smartphone,Electronics,Apple,279.17,1.1,4,0.11372608449033084,2
P00097,Apple Smartphone,Electronics,Apple,198.93,1.3,87,-0.46883676707592326,2
P00098,Apple Smartphone,Electronics,Apple,278.11,4.5,69,0.10603021431759616,2
P00099,Puma T-Shirt,Clothing,Puma,220.94,3.7,16,-0.30903855716848,1
P00100,OReilly SQL Fundamentals,Books,OReilly,496.42,4.6,7,1.6910164571569397,0
