order_id,user_id,order_date,order_status,total_amount
O00000001,U000727,2026-02-23T02:54:12,cancelled,1711.63
O00000002,U000841,2025-08-09T02:55:11,cancelled,796.39
O00000003,U001565,2026-03-17T11:08:58,completed,2024.22
O00000004,U001000,2026-03-06T10:33:12,pending,632.71
O00000005,,2026-01-16T17:42:15,completed,2502.08
O00000006,U001661,2026-04-19T05:51:40,pending,1877.45
O00000007,U001874,2026-02-08T08:41:53,completed,685.05
O00000008,U000943,2026-01-08T14:54:09,pending,644.17
O00000009,U000597,2025-07-20T20:10:06,cancelled,890.95
O00000010,U000033,2025-09-12T07:29:27,completed,1751.33
O00000011,U001226,2025-04-18T05:25:35,pending,564.67
O00000012,U000403,2025-11-10T01:43:59,cancelled,
O00000013,U000951,2025-08-24T06:27:39,cancelled,1478.9
O00000014,U000676,2025-10-08T13:03:18,completed,2982.89
O00000015,U001861,2025-06-18T07:54:19,pending,782.33
O00000016,,2026-02-28T14:22:08,cancelled,2318.65
O00000017,U000741,2025-02-02T06:16:14,cancelled,
O00000018,U000038,2025-06-12T07:26:04,completed,806.57
O00000019,,2026-03-16T01:20:21,cancelled,2485.16
O00000020,U000460,2025-05-09T01:58:36,cancelled,178.55
O00000021,U001281,2025-10-09T14:46:55,cancelled,1278.41
O00000022,U001354,2025-02-22T11:47:42,completed,1329.72
O00000023,U001252,2025-03-06T03:47:30,completed,2257.01
O00000024,U000612,2025-07-17T01:15:19,cancelled,
O00000025,U000265,2025-09-13T02:08:55,cancelled,2372.33
O00000026,U000363,2025-01-24T16:22:34,pending,2949.35
O00000027,U000934,2026-01-02T05:49:56,cancelled,1319.59
O00000028,U001941,2026-04-07T23:59:50,completed,2496.35
O00000029,U001932,2026-02-02T09:14:59,cancelled,646.43
O00000030,U000559,2025-02-27T20:31:34,pending,664.25
O00000031,,2025-04-01T20:33:26,cancelled,
O00000032,U001253,2025-08-29T06:11:36,completed,599.84
O00000033,U000290,2026-04-21T10:54:14,cancelled,2881.1
O00000034,U000839,2025-03-10T21:54:32,cancelled,1889.6
O00000035,U000384,2025-01-18T17:12:26,completed,2765.23
O00000036,U001141,2026-02-08T21:43:55,cancelled,1265.71
O00000037,U001453,2025-06-18T19:02:15,pending,282.87
O00000038,U000257,2025-06-27T05:52:10,completed,225.81
O00000039,U001305,2025-09-27T15:40:23,cancelled,174.73
O00000040,U001019,2025-11-12T18:28:01,completed,2304.74
O00000041,U001295,2025-09-11T07:01:40,cancelled,2200.31
O00000042,U000489,2025-01-21T11:15:34,cancelled,130.39
O00000043,U001326,2025-08-22T06:49:04,completed,2833.63
O00000044,U000676,2025-01-15T04:20:00,pending,2594.29
O00000045,U001708,2026-04-30T23:56:22,cancelled,2872.03
O00000046,U001644,2026-03-19T01:54:07,completed,2432.48
O00000047,U001690,2025-01-04T11:28:41,pending,2923.3
O00000048,U001646,2025-08-12T14:18:49,cancelled,2025.13
O00000049,U000222,2025-12-19T04:55:35,completed,2180.3
O00000050,U001931,2025-05-15T16:20:20,cancelled,1358.57
O00000051,U001863,2025-09-14T02:01:12,completed,845.88
O00000052,U000556,2026-02-18T05:36:39,cancelled,2188.76
O00000053,U000504,2026-03-17T01:00:58,completed,
O00000054,U001190,2025-10-05T10:25:28,pending,415.42
O00000055,U000929,2025-04-15T08:22:45,cancelled,
O00000056,U001240,2025-04-19T19:47:50,pending,2366.71
O00000057,U001279,2025-02-19T09:28:48,pending,
O00000058,U001467,2025-12-03T07:12:08,completed,806.61
O00000059,,2025-11-28T11:05:39,cancelled,
O00000060,U001577,2026-01-21T08:16:18,cancelled,2915.41
O00000061,U001508,2026-02-12T22:16:08,completed,2670.77
O00000062,U000039,2025-02-03T02:49:37,completed,2805.11
O00000063,U001358,2025-10-23T09:53:41,cancelled,32.62
O00000064,U000186,2026-01-08T08:24:49,pending,2600.04
O00000065,U000988,2026-03-08T18:38:06,completed,2575.44
O00000066,U000730,2025-05-23T09:50:22,cancelled,2371.05
O00000067,U000205,2025-10-04T06:39:17,cancelled,1464.92
O00000068,U001328,2026-04-15T06:07:56,pending,244.81
O00000069,U000400,2026-03-19T18:14:52,pending,1528.44
O00000070,U001641,2025-03-28T21:28:24,cancelled,1920.35
O00000071,U000049,2025-01-20T02:14:32,completed,993.76
O00000072,U000715,2025-09-09T00:23:34,completed,2099.9
O00000073,U001665,2025-02-25T09:25:54,pending,704.37
O00000074,U000245,2025-01-30T07:10:19,pending,867.88
O00000075,,2025-07-02T11:44:19,pending,112.8
O00000076,U000916,2025-03-31T15:48:44,completed,
O00000077,U001094,2025-03-30T16:46:44,cancelled,2748.9
O00000078,U000462,2025-02-17T09:34:43,completed,1252.22
O00000079,U000485,2025-04-24T19:47:01,cancelled,2913.53
O00000080,U000998,2025-05-31T20:17:59,completed,1060.67
O00000081,U000654,2026-01-10T21:02:00,cancelled,498.09
O00000082,U001375,2026-02-01T14:38:30,pending,495.48
O00000083,U000238,2025-04-26T23:03:28,cancelled,2041.78
O00000084,,2025-06-15T08:37:42,pending,
O00000085,U000508,2026-01-06T09:59:10,completed,194.16
O00000086,U000181,2025-10-09T18:39:28,completed,1977.58
O00000087,U001583,2025-06-23T16:23:54,pending,1548.8
O00000088,U000012,2025-03-28T11:07:41,completed,2350.39
O00000089,U001372,2026-01-04T02:41:34,pending,
O00000090,U000095,2025-06-10T02:13:16,completed,549.92
O00000091,U000317,2025-01-28T11:02:20,completed,2788.25
O00000092,U000661,2026-02-15T18:35:42,cancelled,
O00000093,U000061,2026-02-05T09:49:48,cancelled,2204.21
O00000094,U000177,2025-01-05T21:12:02,pending,2971.28
O00000095,U001182,2025-06-16T03:41:37,pending,2218.55
O00000096,,2025-09-12T05:23:16,cancelled,2773.3
O00000097,U000976,2026-01-24T21:12:41,pending,2023.05
O00000098,U001092,2026-01-04T02:26:20,pending,2230.95
O00000099,U000234,2025-01-16T15:04:22,pending,2028.02
O00000100,U001564,2025-08-31T19:11:02,completed,707.22
O00000101,U001261,2025-08-15T01:54:38,cancelled,2576.76
O00000102,U001323,2025-09-08T19:39:27,completed,89.83
O00000103,U000529,2025-05-10T18:43:45,completed,1681.94
O00000104,U001334,2025-04-16T22:21:13,cancelled,734.3
O00000105,U001973,2025-07-30T12:26:42,pending,2809.78
O00000106,U000323,2025-08-04T19:19:48,completed,1545.29
O00000107,,2025-12-01T02:45:43,completed,
O00000108,U000940,2025-10-07T23:12:03,pending,1968.32
O00000109,U000481,2026-03-30T02:54:26,pending,402.1
O00000110,U000864,2026-02-05T10:46:02,cancelled,1814.76
O00000111,,2025-08-25T04:00:08,completed,2007.42
O00000112,U000497,2026-04-05T18:03:18,completed,2739.11
O00000113,U001657,2026-04-22T21:53:43,cancelled,1309.45
O00000114,U000312,2026-03-05T07:22:48,pending,315.64
O00000115,U000018,2026-04-11T04:01:11,cancelled,
O00000116,U001542,2025-09-29T18:30:23,pending,2053.95
O00000117,,2025-07-17T00:21:50,cancelled,1493.13
O00000118,U001527,2025-07-06T16:23:54,pending,441.78
O00000119,U000822,2025-05-19T04:56:20,pending,2025.93
O00000120,,2025-05-28T23:11:02,completed,862.55
O00000121,U001935,2025-09-19T22:40:52,completed,1828.23
